time;RIS-RIS-QI01_TT;IPU-IPU-FB18;SAN-SAN3-FB01;SAN4-ANL1-QI02;SAN4-ANL1-QI01;SAN-SAN3-ML01;POL_FT04;IPU_LT01;PHA5-SED5-QI11;PHA5-SED5-QI01;
20-02 00;8,094467167;3409,08265;587,4010668;184,2898312;7,958014091;34,79999924;3,530949572;3,692812831;15,66169013;12,47907349
20-02 01;8,158782265;3409,470917;593,2990343;172,3659424;7,941080049;34,79999924;3,564974524;3,700951706;15,75181458;13,37711825
20-02 02;8,20677997;3407,337101;596,5857905;183,4027805;7,882429744;34,79999924;3,410877503;3,691997666;15,67657163;14,93526275
20-02 03;8,201197501;3392,290381;595,8751552;173,6926312;7,93214063;34,79999924;3,415282102;3,614614643;15,51551796;16,48833671
20-02 04;8,155381509;3389,935105;599,6478519;176,064774;7,899362939;34,79999924;3,431491437;3,501177536;15,47732157;16,80232426
20-02 05;8,010457281;3396,459027;595,9571028;157,4151901;7,886260371;34,79999924;3,248616843;3,294910723;15,41784139;16,95415315
20-02 06;7,863990831;3391,920047;608,7228348;159,2029744;7,923277431;34,79999924;3,326218755;2,946526068;15,31792034;16,72480185
20-02 07;7,664786118;3140,099712;576,4884561;168,2987907;7,890091515;34,79999924;3,145418654;2,463782385;15,03561523;15,69424401
20-02 08;7,391494597;2843,580465;519,7305481;169,5904693;7,952121963;34,79999924;2,837709516;2,292148238;14,3006993;14,78375476
20-02 09;7,029286942;3337,631498;576,8850421;134,4311204;7,977917687;34,79999924;3,144290184;1,983236355;14,36488681;12,90960956
20-02 10;6,809406857;3106,672387;534,6157572;138,5258883;7,971391167;34,79999924;2,917368476;1,793287725;14,43408308;12,17570704
20-02 11;7,01856921;2915,551286;521,4063209;155,1782708;8,011475578;34,79999924;2,847630834;1,936426263;14,15217534;9,657905796
20-02 12;7,102974695;3012,909157;530,0650633;144,9496668;8,022586914;34,79999924;2,892367574;2,385796382;13,43838649;8,042578774
20-02 13;7,164164445;3377,143551;556,5629988;146,4279748;8,051501757;34,79999924;3,037360058;2,72219604;13,08420787;7,467351077
20-02 14;7,222392105;3406,807385;580,882704;165,0066829;8,209263332;34,79999924;3,330800721;3,009652894;13,58897905;8,360661939
20-02 15;7,743585312;3406,37176;559,7722565;193,2580468;8,130782334;34,79999924;3,205007;3,468376209;15,18457319;10,18056047
