RIS-QI01_TT;IPU-FB18;SAN3-FB01;ANL1-QI02;ANL1-QI01;SAN3-ML01;POL_FT04;IPU_LT01;SED5-QI11;SED5-QI01
8,454870415;3003,536038;524,6470704;299,3526448;8,066109625;31,89999962;3,141691112;2,699016243;24,49117341;13,76362976
8,454497528;3009,564714;530,0731807;304,4910895;8,054322348;31,89999962;3,116235555;2,698954192;24,49438737;13,44128825
8,455627251;3010,53442;536,4420443;309,6756731;8,038191573;31,89999962;3,192135494;2,702618928;24,4975967;14,33145036
8,455630684;3003,013615;542,1629945;308,2394455;8,022117457;31,89999962;3,240961086;2,711587822;24,4911784;13,89555596
8,454489899;3001,110834;544,7511509;315,3434773;8,00906399;31,89999962;3,258114471;2,707061824;24,4975967;13,62744527
8,459066391;3004,445196;546,6563343;318,4963962;8,006327703;31,89999962;3,245376608;2,68999915;24,494392;13,6143278
8,454487801;2996,974462;546,6874968;319,7502095;7,99689114;31,89999962;3,30537388;2,679662955;24,65760149;13,40711312
8,456371689;3003,164024;547,5331503;316,6744047;7,98845205;31,89999962;3,289664515;2,685172485;24,7081718;13,55356521
8,469766945;3013,411099;546,1798714;319,4306291;7,986028406;31,89999962;3,299950269;2,688102564;24,7081718;13,15210792
8,469765366;3012,766858;544,0571333;322,5612631;7,989805705;31,89999962;3,267263141;2,686109934;24,70496788;13,21127124
8,467306548;3005,96224;540,8381584;322,4735526;7,996391868;31,89999962;3,241783038;2,686153386;24,7081718;13,11035675
8,469063222;3003,302155;539,0110478;317,3042534;7,999371691;31,89999962;3,245190305;2,685220505;24,7081718;13,03183973
8,468359324;3009,241;532,8836854;308,4679992;7,997864188;31,89999962;3,20895815;2,688811519;24,7081718;13,08586924
8,467655075;3011,263884;525,553204;310,4867843;8,008409472;31,89999962;3,153586849;2,693383885;24,7081718;12,92920869
8,469527048;3009,57817;515,8861672;299,4005934;8,020539699;31,89999962;3,032692182;2,693759329;24,70496895;12,97592603
8,469757644;3004,976256;512,3567824;297,9099871;8,028071795;31,89999962;3,059309287;2,693846981;24,7081718;12,74887368
8,471769835;3009,547758;511,8030006;295,3904503;8,036133157;31,89999962;3,125325945;2,69717819;24,8189304;12,95902085
8,468010797;3014,20618;511,9887844;295,0910835;8,037666961;31,89999962;3,052145375;2,70764559;24,8416882;13,22742823
8,46843812;3006,632869;513,0895845;294,245238;8,038717571;31,89999962;3,105109655;2,715456189;24,8416882;13,10086933
8,468981619;3011,648012;517,3268446;295,2535993;8,041982586;31,89999962;2,984312288;2,716646818;24,8416882;13,14656662
8,465903665;3007,493811;521,1653312;288,6912154;8,038758718;31,89999962;3,141068195;2,714765316;24,8416882;12,58100064
8,468432855;2999,336701;524,7688738;284,6406839;8,029917829;31,89999962;3,090649482;2,714284507;24,8416882;12,70609501
8,468290531;3006,193721;526,3252496;279,9725315;8,021852318;31,89999962;3,18564067;2,707814049;24,8416882;12,21544657
8,46701295;3012,586286;528,1482236;275,9864461;8,011609468;31,89999962;3,147408408;2,704516556;24,8416882;12,84799537
8,469002502;2997,49623;528,3657881;281,9355845;8,018246634;31,89999962;3,191093846;2,711118426;24,8416882;12,72045815
8,465903489;3012,856812;527,2330855;289,1141734;8,010662614;31,89999962;3,133246216;2,710299009;24,8416882;12,5659844
8,467307074;3002,90597;525,069504;295,5723902;7,997759395;31,89999962;3,168512632;2,708747943;24,93161722;12,4337766
8,465904542;2993,428982;520,9693446;301,8083399;7,986865412;31,89999962;3,033519757;2,709739409;24,9538422;12,53881699
8,465904016;2998,780796;516,5006341;313,6201272;7,981224558;31,89999962;3,082195752;2,712358833;24,94856328;12,28722001
8,469083228;3002,727126;511,005227;315,7919636;7,979869872;31,89999962;3,037519587;2,715667318;24,9538422;12,0453997
8,466583696;3006,378356;508,4570664;317,7893472;7,971788158;31,89999962;3,126039266;2,716148071;24,94600689;11,81999199
8,465903314;2996,979187;505,5648537;318,167026;7,969553251;31,89999962;3,100578989;2,720426505;24,9538422;11,94086405
8,46625851;2990,754437;502,3346282;318,394604;7,971246221;31,89999962;3,008825023;2,725505788;24,95120976;11,97309075
8,46555233;3001,165917;502,554831;316,0122151;7,966483399;31,89999962;2,969636026;2,719577512;24,94969815;12,12139737
8,466255877;3000,926929;502,7640382;313,4887053;7,964922291;31,89999962;2,96230484;2,704669377;24,95211532;12,27046213
8,466256053;3001,359521;502,6655999;304,2045654;7,969444204;31,89999962;3,048189068;2,690162214;24,95181581;11,7794358
8,466241311;3000,713308;502,7141149;296,4427103;7,97086047;31,89999962;2,987027055;2,686869515;24,74319217;11,84590565
8,465915423;3008,065135;503,6163269;295,1420761;7,965651065;31,89999962;3,039279914;2,684360355;24,6868076;11,73610219
8,46173269;3006,223113;504,8724073;288,944007;7,956162156;31,89999962;3,062340059;2,678092185;24,6868076;11,83314962
8,454108238;3007,66234;506,8904331;289,8859899;7,948556164;31,89999962;3,053659397;2,677528311;24,6868076;11,49036195
8,452963638;3009,320028;509,953487;283,9947564;7,963378659;31,89999962;3,015535887;2,684370055;24,6868076;11,78846233
8,453725624;2992,364337;512,1499899;282,9668975;7,97739688;31,89999962;3,025173991;2,700270448;24,6868076;12,22197269
8,454108238;3001,653011;513,0366988;284,2962821;7,986750896;31,89999962;3,096143799;2,713983383;24,6868076;11,90484025
8,43540712;3005,232801;516,0848634;290,8915414;7,994265189;31,89999962;3,123428209;2,724413382;24,6868076;11,94337009
8,436352272;2997,432783;517,6261313;286,3954055;8,008567786;31,89999962;3,044704478;2,735294426;24,6868076;11,9328746
8,434945831;3004,167127;519,4833286;290,3387374;8,011059153;31,89999962;3,132342505;2,739615586;24,6868076;11,8475469
8,43424305;2999,029231;522,0595957;292,5464806;8,01051725;31,89999962;3,120674552;2,733346982;24,54854137;11,88219933
8,434870201;3000,847095;523,7265991;294,7568533;8,016756877;31,89999962;3,138376517;2,732150809;24,5230589;11,91722828
8,436805176;3003,216984;525,8654358;298,3237458;8,00756711;31,89999962;3,175923157;2,73310124;24,51632;11,75390167
8,432135582;3010,3763;525,0032131;304,15187;8,006014861;31,89999962;3,174678856;2,73146777;24,52451389;11,77750256
8,435197289;3007,963211;521,6446852;315,5857932;7,999278624;31,89999962;3,169077956;2,722879024;24,5151443;11,71058463
8,434337456;3008,05941;515,9096128;326,6201766;7,993266476;31,89999962;3,061795308;2,727813001;24,5151443;11,56891126
8,438525017;3003,585357;500,0122465;329,9948268;7,984225956;31,89999962;2,995757409;2,729651467;24,51778143;11,6007124
8,437047684;3007,048727;494,0594242;336,3308957;7,979905825;31,89999962;3,050309221;2,729849449;24,5151443;11,60266358
8,436291382;3001,013525;481,7307478;337,3237357;7,972783973;31,89999962;2,895643271;2,724892585;24,52043376;11,56763398
8,433889992;2997,714163;480,9511791;332,098819;7,961206881;31,89999962;2,894867217;2,718010318;24,52041212;11,71620061
8,435311348;3000,244273;485,9073097;330,0461943;7,965461898;31,89999962;2,93301392;2,711525241;24,70740807;12,62600185
8,435343109;2996,709634;498,0958334;326,6214213;7,96711087;31,89999962;2,938900656;2,699151141;24,76463;13,52398987
8,438770332;2995,526244;515,8628249;319,8199178;7,958994094;31,89999962;3,069433538;2,688424844;24,76463;13,03265565
8,437083481;2992,938333;533,6289557;320,264328;7,957156276;31,89999962;3,19988993;2,678707761;24,76463;12,64935757
8,43985302;2994,054431;553,3887232;310,885191;7,966857765;31,89999962;3,352608251;2,67252334;24,76463;12,73063535
8,438452721;2995,221723;564,7287029;306,5590358;7,970458892;31,89999962;3,361471806;2,665789888;24,76464345;12,84784607
8,441260513;2989,10698;573,600697;299,8437549;7,969827305;31,89999962;3,404190954;2,655924387;24,76725386;13,57302057
8,439857758;2991,352041;570,9168854;312,185029;7,985238056;31,89999962;3,401865422;2,645531242;24,76726263;13,4528056
8,43809668;2983,695014;564,6301413;305,4946746;7,985484902;31,89999962;3,431826343;2,636087357;24,76463;13,43305437
8,440914124;2999,317009;551,4304045;304,7827166;7,994367581;31,89999962;3,353365286;2,62649932;24,76463;13,26686483
8,440910965;2994,626934;534,2847309;308,5528293;8,003043164;31,89999962;3,209033817;2,622002639;24,85336665;13,52712346
8,441258232;2994,634335;512,399183;305,769263;7,99884246;31,89999962;3,144093618;2,631139841;24,8805981;12,53023582
8,439520844;3000,400045;494,3050093;300,1932357;8,002961975;31,89999962;3,026578677;2,633317212;24,8805981;13,32190814
8,440914124;3001,078349;477,4420568;303,6135677;8,01161639;31,89999962;2,867580929;2,630901315;24,8805981;13,2887028
8,438079834;3001,511475;467,2173424;309,8146176;8,01357991;31,89999962;2,845230165;2,621761615;24,8805981;13,60253998
8,436374557;2999,060537;463,7916845;306,9207528;8,025792571;31,89999962;2,800835344;2,606887858;24,8805981;13,34015534
8,435961487;2999,526955;467,3717098;303,0526364;8,029447092;31,89999962;2,821587689;2,593059269;24,8805981;13,58701195
8,436048172;2989,06534;478,7662999;301,0145419;8,017648722;31,89999962;2,83022075;2,578846256;24,8805981;13,13420081
8,43439769;2968,412899;495,4144624;294,111934;8,014793138;31,89999962;2,94837714;2,568184916;24,8805981;13,98609205
8,419318199;2969,486088;515,4943334;292,1482155;8,009324774;31,89999962;3,028783807;2,564350512;24,8805981;13,2542204
8,419745445;2967,819145;537,9361464;292,6834222;8,004857192;31,89999962;3,125801176;2,56770915;25,11519901;12,9055688
8,414194016;2985,15454;556,784235;294,6551169;8,008124589;31,89999962;3,383319131;2,574249689;25,17936972;12,47019011
8,406500816;2977,773825;565,1975168;293,856359;8,006584657;31,89999962;3,28758879;2,575529514;25,17615114;12,54460483
8,40573953;2976,203245;561,8770982;299,1217163;8,015340123;31,89999962;3,397595539;2,569896539;25,1857777;12,29687115
8,405356884;2991,569685;554,5046228;298,6700976;8,012549572;31,89999962;3,355570015;2,565390642;25,17936225;12,85317687
8,390738663;2972,951057;538,3671229;288,8148073;8,011597994;31,89999962;3,326221748;2,567414174;25,17612479;12,86167264
8,387031433;2967,408223;519,7889166;289,0988812;8,015079168;31,89999962;3,131334862;2,566732108;25,17937008;12,65739016
8,386236191;2973,439317;492,3599127;292,4358207;8,00220404;31,89999962;3,025569374;2,554495821;25,18093415;12,58147345
8,386246109;2964,336766;458,3969005;299,8528818;8,000792163;31,89999962;2,764770772;2,541000157;25,16761903;12,65194995
8,387026672;2972,672376;424,1704232;300,9782129;7,993991043;31,89999962;2,6265167;2,536616561;25,17665066;12,42207168
8,386629349;2965,450388;392,7852186;302,9106468;8,000184909;31,89999962;2,395534867;2,548767919;25,14198397;13,01647242
8,385840851;2982,487209;388,1970439;304,4114179;8,008981311;31,89999962;2,327597213;2,559148453;25,12932;12,90822891
8,387031036;2998,844894;388,0942076;303,8106762;8,001343214;31,89999962;2,360939945;2,571968365;25,12932;13,30834955
8,386435745;3001,726509;389,4289988;307,4761456;7,996460851;31,89999962;2,307586056;2,579847879;25,12932;12,74328842
8,386633316;3003,133056;417,2447906;304,4159108;7,991020447;31,89999962;2,509419741;2,583153826;25,12932;12,9514094
8,385839462;2998,08966;457,0114911;302,8381127;7,984018492;31,89999962;2,647175218;2,570086505;25,12932;12,39965301
8,389410217;2988,873531;504,9960129;304,419233;7,989643477;31,89999962;3,022336851;2,559947883;25,12932;13,13710745
8,385839661;2983,207385;554,0811064;300,1164071;7,984096759;31,89999962;3,250470409;2,563631198;25,12932;12,65249476
8,387026871;2982,147286;596,0404513;301,0395345;7,977998978;31,89999962;3,430174217;2,560974969;25,12932;13,27608107
8,386238373;2982,305736;646,7498229;301,9456238;7,968996085;31,89999962;3,727335572;2,55214113;25,12932;12,84400196
8,386635101;2971,173297;721,6597524;305,3327316;7,95678193;31,89999962;4,248818961;2,538470973;25,31132512;13,05278928
8,385442734;2963,958244;680,5822822;310,3269205;7,950132821;31,89999962;4,214852487;2,52955246;25,37499;12,65933358
8,386618439;2970,366138;579,5607779;312,8217575;7,938607009;31,89999962;3,581457183;2,531443275;25,37499;12,2978502
8,386652161;2968,052356;525,0215622;310,8120928;7,938688248;31,89999962;3,216182616;2,536146812;25,37235764;12,15181528
8,387827072;2969,429406;474,9950865;309,4852627;7,925836325;31,89999962;2,911314346;2,545745828;25,37499;12,24888288
8,395362732;2976,201572;438,4090624;309,4789875;7,917419245;31,89999962;2,690713363;2,54799985;25,37499;12,22223568
8,390163803;2982,06925;418,7601051;311,5109786;7,928480943;31,89999962;2,57186384;2,547876971;25,37235267;12,17406273
8,396367879;2907,471958;415,6831049;314,4325381;7,927836707;31,89999962;2,495831323;2,549731036;25,37499;11,71054941
8,408407561;2830,74889;427,9483214;315,264363;7,935191375;31,89999962;2,53084666;2,550438079;25,37499;12,15377229
8,408789635;2819,551875;453,6040966;318,9434422;7,941635873;31,89999962;2,636432197;2,550331921;25,37499;12,46997784
8,408789635;2812,217118;488,0532863;325,0582529;7,939026188;31,89999962;2,87922669;2,550238105;25,36018639;12,31450887
8,408410041;2815,471329;525,9198992;328,9271915;7,931105221;31,89999962;3,088032358;2,550643752;25,3574429;12,19680646
8,408028158;2809,038686;561,0797525;328,0945285;7,934528329;31,89999962;3,289440909;2,550682472;25,3574429;11,955028
8,408409659;2809,621081;584,196166;329,077326;7,944601646;31,89999962;3,481122414;2,548214224;25,3574429;12,16245
8,408789635;2808,739354;591,8990802;324,4769368;7,944146617;31,89999962;3,5292804;2,542841689;25,3574429;12,29698479
8,42007962;2809,052857;584,8595391;323,5237709;7,937632182;31,89999962;3,549702441;2,540483317;25,3574429;12,06473956
8,421884239;2805,420645;565,8875501;324,5737481;7,939757607;31,89999962;3,413425829;2,543896535;25,3574429;12,37525848
8,419318199;2807,105846;535,1778474;314,3415465;7,94334626;31,89999962;3,310275248;2,55003028;25,3574429;12,08571133
8,424011436;2807,861159;502,9622174;313,569492;7,942084556;31,89999962;3,040732176;2,554611388;25,3574429;12,19131643
8,438334976;2812,935522;468,8612282;316,1117678;7,937759308;31,89999962;2,965579663;2,553792289;25,3574429;12,34503393
8,448733902;2808,804013;442,2306991;310,1833273;7,940366332;31,89999962;2,707545768;2,554666195;25,38469932;12,20961405
8,45525074;2813,069343;427,0418183;307,0127557;7,942091275;31,89999962;2,543633373;2,558877822;25,39311776;12,23100044
8,465052451;2806,15152;422,4432447;300,6235688;7,941846774;31,89999962;2,525756016;2,55931009;25,38994467;12,33306439
8,470605446;2806,158769;429,5125723;307,6574526;7,947825271;31,89999962;2,574369778;2,566906929;25,38992473;12,5974478
8,483197222;2805,486515;445,1933781;316,883021;7,937231551;31,89999962;2,582980542;2,58521254;25,3963528;12,39337985
8,489241516;2800,844186;469,7829463;329,1404554;7,935693076;31,89999962;2,653148528;2,592138341;25,3899404;12,41147316
8,503045982;2801,527081;494,1670242;330,5436107;7,930717557;31,89999962;2,955991522;2,583290235;25,3963528;12,31486655
8,499336243;2798,776884;518,4702028;331,7069474;7,932531645;31,89999962;2,933756121;2,572739459;25,3963528;11,86288542
8,505679321;2797,836506;539,0406038;340,5922431;7,931529996;31,89999962;3,292253703;2,566349668;25,3963528;12,05705198
8,518414093;2796,902251;547,9899323;345,4963664;7,92329362;31,89999962;3,360880396;2,565072668;25,39266202;11,79051315
8,514237335;2800,400369;549,9785127;344,8300359;7,919164143;31,89999962;3,291973291;2,563464084;25,36230842;11,96122967
8,517418503;2794,941567;541,6759439;349,7177496;7,910918128;31,89999962;3,283298132;2,558443571;25,3574429;12,16273651
8,519611816;2795,500742;524,8025551;341,5065947;7,902697429;31,89999962;3,248462005;2,548298666;25,3574429;11,91724421
8,527298756;2793,774153;506,4269058;338,3482861;7,892878642;31,89999962;3,085905596;2,533648495;25,3574429;11,84304946
8,533303261;2799,596837;488,6709418;335,3063985;7,886953735;31,89999962;3,009876373;2,519955472;25,3574429;11,58559586
8,532275053;2793,914715;470,637142;324,2427694;7,875126013;31,89999962;2,806785229;2,509968384;25,3574429;11,17285145
8,532222581;2790,518959;460,6325127;317,2881333;7,878752044;31,89999962;2,805887852;2,502595907;25,3574429;11,62850815
8,533303261;2793,928893;454,9593567;315,0744568;7,880243929;31,89999962;2,734192778;2,49346613;25,3574429;11,59451069
8,532955085;2796,815266;456,5189894;314,3443853;7,882992143;31,89999962;2,860981322;2,488588927;25,3574429;11,33495114
8,533303261;2802,348177;462,7586691;315,3393786;7,878720375;31,89999962;2,691422381;2,492995011;25,3574429;11,22848386
8,533303261;2798,554737;474,1241378;311,8090973;7,884875883;31,89999962;2,748767667;2,501083899;25,40020352;11,24069676
8,532599889;2796,67116;489,0335967;310,8243859;7,889898389;31,89999962;2,882813257;2,504695807;25,4139;11,33277733
8,533303261;2816,53174;502,4765082;306,0053432;7,89689024;31,89999962;2,94223889;2,502907817;25,41916879;11,43140441
8,532952452;2794,927755;515,4503332;311,364511;7,926323057;31,89999962;3,029577195;2,49999744;25,41750992;11,37197089
8,533303261;2792,140959;521,8583587;309,1442182;7,937456951;31,89999962;3,091386624;2,498328289;25,42082795;11,45194905
8,533303261;2795,10269;526,0756858;317,9180521;7,940780217;31,89999962;3,088186246;2,491827719;25,4139;11,47520299
8,532952452;2792,783352;529,2619809;315,0108192;7,929211944;31,89999962;3,203038461;2,492597641;25,41653659;11,21217967
8,533303261;2798,322388;526,087902;317,2440134;7,921922095;31,89999962;3,12345769;2,502019938;25,42176326;11,24568539
8,532950873;2794,793139;516,7847901;320,9005938;7,921684001;31,89999962;3,133129775;2,509241991;25,41658133;11,28449461
8,532950697;2800,857284;504,0028061;316,3357183;7,920271612;31,89999962;3,013735532;2,519484155;25,41653191;11,31057375
8,533303261;2798,294394;492,120533;317,3507905;7,928085243;31,89999962;2,970038029;2,523686883;25,28264314;11,21544003
8,532954032;2802,020137;481,6383479;316,5331421;7,928450584;35,40535226;2,973334846;2,528002029;25,2452888;11,39103215
8,532950873;2801,064191;477,5236948;316,5331421;7,928450584;36,09999847;2,846109308;2,523666965;25,2452888;11,21707766
8,532952452;2796,308769;473,5115714;316,5331421;7,928450584;36,09999847;2,839177774;2,520152532;25,2452888;11,36696909
8,533303261;2791,795856;473,8965884;316,5331421;7,928450584;36,09999847;2,850242529;2,514068013;25,2452888;11,35633481
8,532953681;2795,155469;476,1755207;316,5331421;7,928450584;36,09999847;2,877850174;2,517510739;25,2452888;11,19947174
8,532395967;2798,034323;484,7416644;316,5331421;7,928450584;36,09999847;2,924948387;2,514074234;25,2452888;11,41538246
8,532105002;2794,884773;496,4969106;324,7792513;7,909228095;36,09999847;2,90613233;2,50528177;25,2452888;11,40072869
8,532950346;2789,717187;513,9226431;346,0889713;7,935519411;36,09999847;3,018004706;2,502663502;25,2452888;11,5101998
8,532951048;2813,950257;531,5988699;353,2404653;7,945645196;36,09999847;3,184606083;2,505869307;25,2452888;11,27967898
8,533303261;2798,443634;546,2392289;353,7032654;7,950033161;36,09999847;3,212816552;2,513481014;25,22859573;11,50843636
8,533303261;2796,032404;559,3340521;351,9199427;7,956258695;36,09999847;3,370171332;2,519566215;25,2208748;11,38118776
8,532601117;2797,483557;567,1035468;346,0013807;7,962076816;36,09999847;3,400546877;2,522216708;25,2208748;11,34538329
8,532952101;2799,013961;567,5943764;345,8783074;7,974967226;36,09999847;3,386480272;2,52063121;25,2208748;11,41932655
8,532952277;2791,386645;563,7437586;344,9729177;7,981228055;36,09999847;3,42908102;2,524070661;25,2208748;11,59584299
8,532953856;2793,673483;554,0230196;342,7560442;7,986805403;36,09999847;3,420002272;2,519871269;25,2208748;11,29998294
8,533303261;2794,218157;545,4309893;339,9625007;7,989528357;36,09999847;3,266748846;2,52207855;25,2208748;11,39693377
8,533303261;2800,287034;531,8646908;338,3152887;7,992638943;36,09999847;3,128997273;2,524390887;25,2208748;11,45308221
8,532950522;2795,50321;517,6923459;336,4988827;7,998535243;36,09999847;3,141058735;2,524960922;25,22454585;11,22677378
8,53242545;2789,193474;506,7007538;336,0522724;7,994768089;36,09999847;2,980837196;2,518095836;25,2208748;11,22201457
8,533685684;2792,012449;501,4113071;330,7048202;7,991429734;36,09999847;3,004529498;2,514512037;25,1913691;11,43484173
8,533684921;2794,208655;500,6663653;326,4600794;7,990139307;36,09999847;3,049274788;2,508863476;25,18256623;11,35639882
8,533303261;2814,936582;503,4111394;322,4366093;7,988307844;36,09999847;3,023120596;2,505756349;25,18430121;11,44730415
8,533303261;2810,05702;504,6166981;318,1701437;7,991949964;36,09999847;3,021911198;2,504250984;25,17441046;11,4050963
8,532950346;2801,475229;514,9980631;318,2441021;7,984348594;36,09999847;3,016770302;2,497872084;25,18331035;11,29647054
8,533303261;2801,227406;525,2572984;311,8353683;7,985835008;36,09999847;3,047931238;2,480670371;25,17726091;11,48223272
8,533303261;2787,879696;538,6227026;310,1987811;7,984651444;36,09999847;3,265335771;2,467837315;25,17747168;11,73674199
8,533303261;2768,777937;558,842618;309,8260595;7,99037316;36,09999847;3,319302509;2,461853602;25,1857777;12,20451058
8,532952979;2758,288899;582,1750375;303,8043134;7,995368822;36,09999847;3,399282401;2,453496428;25,18256517;12,65504918
8,533303261;2758,672941;597,279275;298,4591494;7,994556071;36,09999847;3,51847844;2,451822314;25,18244554;13,56830993
8,532948943;2767,488289;605,7112617;300,2884638;8,000958235;36,09999847;3,615129393;2,462479203;25,26716372;13,46549139
8,533303261;2777,189568;602,2732165;298,5439086;8,008474808;36,09999847;3,684385826;2,472856519;25,3017464;13,24295292
8,532954032;2784,990532;591,9835543;297,4725408;8,013600741;36,09999847;3,589003532;2,479009486;25,3017464;13,26095959
8,532951926;2802,999512;570,9331197;301,0826326;8,017865701;36,09999847;3,474119154;2,487412921;25,3017464;13,50247157
8,533303261;2803,802682;548,835628;303,0932363;8,018239441;36,09999847;3,377138403;2,494190761;25,3017464;13,22439699
8,533303261;2801,114226;525,2594627;299,1063926;8,022945505;36,09999847;3,214113091;2,492314728;25,3017464;13,61543315
8,532952277;2796,21482;502,5841863;298,1830737;8,020573863;36,09999847;3,03275381;2,491243745;25,3017464;13,5459907
8,533303261;2802,312233;484,8215591;313,8640374;8,015981883;36,09999847;3,055271244;2,4901782;25,3017464;13,42216359
8,532953505;2801,909079;478,9105606;315,2010059;8,013537138;36,09999847;2,939587856;2,481995124;25,3017464;13,30681068
8,533303261;2781,332809;480,0166453;316,9091617;8,004235983;36,09999847;2,900441241;2,474225345;25,3017464;13,25113731
8,532599012;2773,645834;489,7944889;320,9791358;7,984079223;36,09999847;2,928556939;2,462235046;25,15652748;13,21807525
8,533303261;2753,779509;506,4054053;320,8205032;7,969400241;36,09999847;3,057647495;2,458547626;25,10872;12,99006276
8,532954032;2753,735018;529,6138767;318,223239;7,961757777;36,09999847;3,126440793;2,459196488;25,10872;13,97986091
8,533303261;2759,207116;552,380333;320,4791981;7,954911207;36,09999847;3,252248875;2,459806168;25,10872;14,13620009
8,533303261;2762,048451;575,156732;317,6819992;7,950390687;36,09999847;3,410622368;2,457213511;25,10872;13,70892989
8,532249607;2762,217049;588,2934839;317,4687672;7,946881526;36,09999847;3,573910811;2,45056727;25,10872;14,00574436
8,532599187;2742,705638;587,332864;319,3367179;7,947927117;36,09999847;3,577061933;2,449368453;25,10872;15,57335749
8,53189757;2745,781396;582,7483356;322,9448711;7,953321676;36,09999847;3,517856965;2,456199696;25,10872;15,09178273
8,533330954;2747,408345;564,7058409;317,5411191;7,965347965;36,09999847;3,363780827;2,454458365;25,10872;15,19142144
8,533303261;2744,213133;545,5347232;314,5549711;7,969935054;36,09999847;3,338178469;2,453967975;25,10872;15,17331526
8,533303261;2736,170647;524,1235362;315,6266212;7,97451268;36,09999847;3,164325345;2,452142462;25,09594622;14,67032026
8,533180416;2739,913925;497,8337173;313,5117671;7,978664466;36,09999847;3,052041674;2,448672185;25,0911732;14,98821102
8,533073366;2738,034117;476,7357045;318,9010343;7,980648782;36,09999847;3,02411998;2,452809202;25,0911732;14,98386443
8,533303261;2739,81753;463,9638638;321,8209077;7,980555229;36,09999847;2,729447822;2,463045563;25,0911732;15,46022096
8,533303261;2760,15015;459,4027691;322,5889856;7,978032486;36,09999847;2,818179633;2,473456025;25,0911732;15,09042097
8,532950873;2763,625122;462,9875721;325,587282;7,974704116;36,09999847;2,649829837;2,477613655;25,0911732;15,91918348
8,532952452;2755,207248;473,9841124;324,0603981;7,983278866;36,09999847;2,829221868;2,475980835;25,0911732;16,27378552
8,533303261;2768,909537;487,3210988;321,2882442;7,984409677;36,09999847;2,894162335;2,479572921;25,0911732;16,19564589
8,533303261;2765,555276;504,1093444;321,8375171;7,980913579;36,09999847;3,039194529;2,475924041;25,0911732;16,04871788
8,533303261;2755,647604;525,4802292;318,6446057;7,976035768;36,09999847;3,149333105;2,466710652;25,0911732;15,82816151
8,532951048;2750,613764;543,7782232;323,7255784;7,968884142;36,09999847;3,227695851;2,470444051;25,30920753;15,98943661
8,532961051;2752,1042;555,2163941;324,4699447;7,951992031;36,09999847;3,325420501;2,466622564;25,37235179;16,23628071
8,532952452;2748,065061;562,3783107;320,4241601;7,947418959;36,09999847;3,333399444;2,459870087;25,37499;16,07678007
8,532952452;2728,140234;565,0236428;331,8755074;7,949394889;36,09999847;3,359743294;2,453716137;25,37499;16,35141596
8,532952277;2729,042762;563,4964986;337,827632;7,95394522;36,09999847;3,366726707;2,459652714;25,37499;15,59296222
8,533303261;2734,386495;555,3302082;343,2112085;7,939527149;36,09999847;3,407913726;2,466304065;25,37235238;15,61300253
8,532953505;2749,294122;546,000053;343,0586657;7,941607958;36,09999847;3,147758498;2,474084288;25,37499;15,40341287
8,533303261;2757,056615;532,1387792;338,502078;7,949450488;36,09999847;3,301128366;2,478168171;25,37499;15,41158452
8,533303261;2765,204359;523,5991461;336,0268879;7,953840759;36,09999847;3,111879735;2,480715905;25,37499;15,41200355
8,533303261;2762,548738;517,4391103;332,8325905;7,956613264;36,09999847;3,067027461;2,48118363;25,37235062;14,96135654
8,541757469;2764,716775;516,3125474;332,1038269;7,958764397;36,09999847;3,078921127;2,481688597;25,38797039;15,63473755
8,547202789;2766,93961;522,174036;334,348482;7,958574909;36,09999847;3,12074895;2,484763992;25,3931174;14,75366879
8,546837097;2763,442693;521,981458;333,959389;7,958843828;36,09999847;3,153148166;2,483809371;25,38994289;14,5741105
8,547909256;2787,078818;528,7903177;337,7017077;7,961841546;36,09999847;3,123840092;2,483460404;25,39314126;15,68831262
8,547201736;2765,844486;536,0818772;342,0221021;7,960413241;36,09999847;3,158092723;2,483797901;25,38993007;15,55484973
8,548961761;2761,290586;545,2068516;345,1787843;7,956209229;36,09999847;3,28632411;2,478982935;25,3963528;15,06095725
8,548066483;2752,87651;551,795947;350,1219135;7,95288514;36,09999847;3,317047574;2,475104434;25,3963528;14,66530568
8,547743431;2745,397055;557,4270976;346,4604165;7,955423733;36,09999847;3,470375657;2,474645648;25,39312987;14,20820831
8,548961937;2750,033608;556,9841934;344,8977657;7,958189782;36,09999847;3,492888408;2,471303674;25,38671782;14,17217285
8,546641968;2751,897811;557,817593;342,7703761;7,964341657;36,09999847;3,444483154;2,469923819;25,3963528;14,70129334
8,545306068;2752,270914;559,2545381;343,252078;7,96780437;36,09999847;3,58240093;2,473579727;25,40164328;15,23947555
8,550365044;2759,377533;558,7760367;336,021678;7,971429724;36,09999847;3,516499923;2,481053938;25,40427478;14,86057103
8,546151688;2771,85455;555,3754992;331,12531;7,971861616;36,09999847;3,485790835;2,486657513;25,39898985;14,99235771
8,547904343;2772,811744;548,4803734;328,9728683;7,965525769;36,09999847;3,439446613;2,486079282;25,40939329;15,17128392
8,548957726;2768,153949;540,663876;329,0611048;7,948264334;36,09999847;3,421623742;2,483636659;25,40425957;14,86156246
8,55001181;2764,339279;534,729799;326,2769726;7,972370902;36,09999847;3,45062265;2,481398041;25,40669249;15,1614207
8,548256874;2758,979044;528,2566703;325,9245095;7,969889958;36,09999847;3,260783483;2,474204537;25,40710719;14,8245769
