;"RIS-QI01_TT";"IPU-FB18";"SAN3-FB01";"ANL1-QI02";"ANL1-QI01";"SAN3-ML01";"POL_FT04";"IPU_LT01";"SED5-QI11";"SED5-QI01"
"26.02.2023";0,06569143;-0,04260107;-0,1346804;-0,1564802;0,06684449;-0,02036766;0,1494074;0,3105123;0,1687214;0,1580387
"26.02.2023";0,0359413;-0,06739284;-0,1730167;-0,18927;0,0376987;-0,04317994;0,1221791;0,2865735;0,148156;0,1463984
"26.02.2023";0,006879097;-0,09161134;-0,1993715;-0,2106819;0,01837309;-0,06000376;0,1018739;0,2658496;0,1353966;0,145506
"26.02.2023";0,03443992;-0,06864399;-0,1868245;-0,1942717;0,03295986;-0,05005372;0,1054398;0,265759;0,1167744;0,1351427
"26.02.2023";0,03111825;-0,07141204;-0,1595217;-0,1667039;0,05761217;-0,01749817;0,1392774;0,3000501;0,1516305;0,1884995
"26.02.2023";0,054041;-0,05230976;-0,1496604;-0,156593;0,06659881;-0,006858237;0,1490291;0,2987086;0,1481668;0,1842087
"26.02.2023";0,08576465;-0,02587338;-0,1296452;-0,1386818;0,08745384;0,0163699;0,1724292;0,3169084;0,1474126;0,188869
"26.02.2023";0,09398008;-0,01902719;-0,09360907;-0,1042226;0,1194598;0,04001307;0,1983632;0,3380931;0,173812;0,2230397
"26.02.2023";0,1014928;-0,01276661;-0,08099926;-0,09174772;0,1305486;0,05705635;0,2168817;0,3536043;0,1907452;0,2446874
"26.02.2023";0,1049361;-0,009897195;-0,07308245;-0,08384369;0,1375743;0,07018523;0,2277776;0,3651105;0,2038545;0,2605501
"26.02.2023";0,09088086;-0,02160988;-0,08106241;-0,09194195;0,1303759;0,08031901;0,2402005;0,382865;0,2209261;0,287637
"26.02.2023";0,061997;-0,04567976;-0,1192057;-0,1254176;0,1006198;0,0543406;0,2079755;0,3562521;0,1940385;0,2648874
"26.02.2023";0,02804203;-0,07397556;-0,1622907;-0,1621037;0,06800994;0,01564991;0,1669937;0,3299839;0,1614989;0,2322028
"26.02.2023";-0,009020257;-0,1048608;-0,2148504;-0,2032706;0,03141713;-0,021187;0,1219651;0,3007157;0,1242707;0,1955115
"26.02.2023";-0,06227574;-0,1492404;-0,2822378;-0,2571474;-0,0164734;-0,06395338;0,06813114;0,2630432;0,09221227;0,1700127
"26.02.2023";-0,05589427;-0,1439225;-0,2999151;-0,2688366;-0,02686376;-0,08160198;0,04129343;0,2405453;0,05539173;0,128885
"26.02.2023";-0,05114678;-0,1399662;-0,2959242;-0,2641175;-0,01881314;-0,06413628;0,05852036;0,2598709;0,07171916;0,1505837
"26.02.2023";-0,04138855;-0,1318344;-0,2943439;-0,2623463;-0,0157926;-0,06304341;0,05457443;0,2515754;0,06677783;0,1448172
"26.02.2023";-0,03449755;-0,1260919;-0,2716578;-0,2417819;0,002486893;-0,05662438;0,05837558;0,2401806;0,0687994;0,1418393
"26.02.2023";-0,005035543;-0,1015402;-0,2293943;-0,2038041;0,03624494;-0,02757035;0,09006754;0,2545859;0,08930341;0,1637919
"26.02.2023";0,04104305;-0,06314138;-0,152546;-0,1338283;0,09844563;0,05243462;0,1793355;0,3308004;0,168271;0,2614109
"26.02.2023";0,1021145;-0,01224849;-0,07548192;-0,06425116;0,160292;0,1282941;0,2593491;0,3982365;0,2298421;0,3370509
"26.02.2023";0,1052074;-0,009671072;-0,05689839;-0,0469427;0,1756773;0,1317058;0,2595658;0,3815576;0,2220607;0,3353477
"26.02.2023";0,1255752;0,007302071;-0,03430735;-0,02575976;0,1945066;0,1512109;0,2787171;0,3930809;0,2253964;0,3479119
"26.02.2023";0,1353735;0,01546732;-0,0151639;-0,007702875;0,2105571;0,1728533;0,3011246;0,4154142;0,2421582;0,3780732
"26.02.2023";0,1585759;0,03480265;0,008307059;0,01464313;0,2304203;0,2089666;0,3371609;0,4561477;0,2677364;0,4199785
"26.02.2023";0,1610535;0,0368673;0,005997858;0,01411846;0,2306442;0,2033505;0,326755;0,450733;0,2548472;0,4073855
"26.02.2023";0,1574958;0,03390256;-0,0132449;-0,002348294;0,2161463;0,1717156;0,2848235;0,41311;0,2067426;0,3526054
"26.02.2023";0,1311183;0,0119213;-0,04431709;-0,028729;0,1926968;0,1622339;0,2723442;0,4103073;0,2110385;0,3633074
"26.02.2023";0,1042872;-0,01043789;-0,07376263;-0,05516685;0,1691965;0,1475549;0,2560309;0,4051872;0,2101286;0,3630206
"26.02.2023";0,1043434;-0,01039113;-0,0861745;-0,06670948;0,1589364;0,1369451;0,244327;0,3995241;0,1948677;0,3445812
"26.02.2023";0,09724704;-0,01630472;-0,1066324;-0,08580892;0,1419591;0,1165976;0,2220563;0,3756387;0,1694076;0,3152262
"26.02.2023";0,08222668;-0,02882169;-0,09221622;-0,07408235;0,1523827;0,1298342;0,2364998;0,3894569;0,2023894;0,354186
"26.02.2023";0,07338432;-0,03619032;-0,09888764;-0,0806993;0,146501;0,1255002;0,2314738;0,3764074;0,2028742;0,3547544
"26.02.2023";0,07771073;-0,03258498;-0,09325293;-0,07598009;0,1506958;0,1354906;0,2429233;0,377795;0,2158444;0,368556
"26.02.2023";0,1091462;-0,006388793;-0,05963949;-0,04633554;0,1770466;0,166702;0,2778031;0,4038471;0,2400404;0,3932283
"26.02.2023";0,1162058;-0,0005057256;-0,02341869;-0,01306942;0,2125954;0,2184101;0,339557;0,4631073;0,311566;0,479042
"26.02.2023";0,1563912;0,03298211;0,007229533;0,01516922;0,2390393;0,2238086;0,3397541;0,4541943;0,2911608;0,4489743
"26.02.2023";0,1601627;0,03612497;0,01778083;0,02664483;0,2492399;0,2198675;0,3352397;0,4439346;0,2860026;0,4380462
"26.02.2023";0,177366;0,05046106;0,04023279;0,04757055;0,2678405;0,2282571;0,3423367;0,4515119;0,2909328;0,4358124
"26.02.2023";0,202195;0,07115193;0,04838375;0,055547;0,2749307;0,2277296;0,3357496;0,4478773;0,2742163;0,4098781
"26.02.2023";0,2023371;0,07127029;0,0392791;0,0469554;0,2672937;0,2203334;0,3257979;0,4458959;0,2681515;0,3967266
"26.02.2023";0,183213;0,0553336;0,008992881;0,01985639;0,2432057;0,2084118;0,3136749;0,4430098;0,2718542;0,3940929
"26.02.2023";0,18795;0,05928104;-0,0003192297;0,01105752;0,2353845;0,20661;0,3096874;0,4491463;0,2699546;0,3864581
"26.02.2023";0,1822337;0,05451748;-0,01648209;-0,003577553;0,2223755;0,1947082;0,2962864;0,442013;0,2497896;0,365658
"26.02.2023";0,1548913;0,0317322;-0,03482114;-0,01858763;0,2090332;0,1840006;0,2820913;0,4294429;0,2482579;0,3693646
"26.02.2023";0,1518821;0,02922448;-0,04493884;-0,02664525;0,2080056;0,1877898;0,286063;0,433408;0,2557322;0,3799211
"26.02.2023";0,1688951;0,04340199;-0,03843895;-0,02005336;0,2150161;0,2038819;0,3014495;0,4465888;0,2557645;0,3854693
"26.02.2023";0,1781662;0,05112794;-0,0128481;0,002812435;0,2353413;0,2132802;0,3081158;0,4468018;0,2594221;0,3921529
"26.02.2023";0,2078445;0,07585979;0,01932756;0,03210687;0,2613808;0,2341186;0,3258278;0,454996;0,2681766;0,3993223
"26.02.2023";0,2321431;0,09610868;0,05287691;0,06163445;0,2877791;0,272305;0,3666478;0,4902439;0,3023482;0,4378588
"26.02.2023";0,228213;0,09283361;0,06474315;0,0727379;0,2974973;0,2842196;0,3783313;0,4947861;0,3231927;0,4599769
"26.02.2023";0,2176856;0,08406072;0,06010425;0,06964658;0,2947494;0,2906552;0,3853946;0,4960192;0,3340684;0,4777116
"26.02.2023";0,1950229;0,06517516;0,05412298;0,06601601;0,2915223;0,3080877;0,4043953;0,5161936;0,3764601;0,5304546
"26.02.2023";0,2009921;0,07014946;0,06368367;0,07666373;0,3012899;0,39373;0,4993821;0,6226539;0,4937549;0,6739796
"26.02.2023";0,1755672;0,0489621;0,04154849;0,05944787;0,2856839;0,3786571;0,4798242;0,5991919;0,4897067;0,6716309
"26.02.2023";0,1817594;0,05412221;0,05376775;0,07111869;0,2943014;0,3938331;0,4895757;0,6115271;0,5091946;0,6927555
"26.02.2023";0,1571883;0,03364632;0,03412615;0,05587642;0,2804421;0,3717253;0,4625443;0,5798013;0,4943429;0,6747763
"26.02.2023";0,1609536;0,03678403;0,03553149;0,05961091;0,2838451;0,3920563;0,4746354;0,5936985;0,5183164;0,701615
"26.02.2023";0,1710792;0,04522212;0,03866673;0,06315047;0,2869914;0,3927335;0,4700167;0,5887842;0,5105026;0,6925426
"26.02.2023";0,166433;0,04135021;0,03817915;0,06282532;0,2867024;0,398631;0,4768736;0,597308;0,5204471;0,7044759
"26.02.2023";0,1637157;0,03908585;0,03504004;0,05997295;0,2841669;0,391807;0,4688942;0,5881101;0,5097162;0,6915988
"26.02.2023";0,1604254;0,03634387;0,03301052;0,05880909;0,2831324;0,3897401;0,4655236;0,5875372;0,5090478;0,6907967
"26.02.2023";0,1584313;0,03468217;0,02636287;0,05524073;0,2798358;0,3887964;0,46428;0,5880149;0,5096052;0,6914656
"26.02.2023";0,1664228;0,04134175;0,02593074;0,05904681;0,2832192;0,3954403;0,4634794;0,5903169;0,5122908;0,6946883
"26.02.2023";0,439741;0,2691069;0,2166186;0,2283579;0,4338425;0,5546339;0,6334243;0,7888138;0,6576525;0,7079186
"26.02.2023";0,5019659;0,320961;0,2609692;0,2668148;0,4717383;0,5955834;0,6714865;0,8347239;0,6540132;0,7195811
"26.02.2023";0,4302292;0,2611805;0,2062325;0,2172665;0,4286363;0,5352137;0,6034361;0,7586806;0,5576356;0,6824741
"26.02.2023";0,3846833;0,2232255;0,1763539;0,1894351;0,4038972;0,5071539;0,5719777;0,7223006;0,534544;0,6775123
"26.02.2023";0,3573141;0,2004178;0,1559882;0,1712833;0,3877623;0,5131299;0,5790391;0,7311874;0,5553054;0,7156383
"26.02.2023";0,3179598;0,1676226;0,1224396;0,1429595;0,3625856;0,4771132;0,5378225;0,6828387;0,5225998;0,6901627
"26.02.2023";0,2985822;0,1514746;0,1153032;0,1363452;0,3567063;0,4829808;0,5443624;0,6898528;0,5359455;0,7202887
"26.02.2023";0,2841205;0,1394232;0,1145325;0,134341;0,3549247;0,4798357;0,5409999;0,68207;0,5320974;0,7289023
"26.02.2023";0,2833003;0,1387396;0,1069549;0,1265105;0,3479643;0,436596;0,4930564;0,6228079;0,4575466;0,6518911
"26.02.2023";0,2918599;0,1458727;0,1149547;0,1328802;0,3536262;0,4495161;0,5072517;0,6347448;0,463959;0,6667665
"26.02.2023";0,2777542;0,1341179;0,1111018;0,1284045;0,3496478;0,4268975;0,4813899;0,5992603;0,4366463;0,6401662
"26.02.2023";0,2854333;0,1405171;0,1229309;0,1379956;0,3677959;0,4493527;0,5063736;0,6245783;0,4578307;0,6727203
"26.02.2023";0,2685938;0,1264843;0,1210909;0,1351521;0,3682536;0,4483232;0,505329;0,6232931;0,4640797;0,6878916
"26.02.2023";0,2773594;0,1337889;0,1313801;0,1430109;0,3750221;0,4543549;0,5126089;0,6315651;0,4716179;0,6897981
"26.02.2023";0,2714362;0,1288529;0,1229752;0,1342701;0,3674856;0,448639;0,5070965;0,6265379;0,472215;0,6856184
"26.02.2023";0,2780431;0,1343587;0,1197958;0,1308668;0,3643235;0,4456509;0,5041418;0,6277512;0,4659486;0,6734471
"26.02.2023";0,2785113;0,1347488;0,1215657;0,1311011;0,364556;0,434839;0,4918135;0,6188087;0,4570148;0,6537032
"26.02.2023";0,2680306;0,1260149;0,0966335;0,1083481;0,3444438;0,4042467;0,4578825;0,5854138;0,4223577;0,6089321
"26.02.2023";0,2490887;0,11023;0,07949746;0,09277924;0,3306049;0,3730203;0,422565;0,551577;0,4015303;0,5716665
"26.02.2023";0,2635866;0,1223116;0,08995758;0,1009392;0,3378581;0,3943383;0,4472183;0,5822271;0,4292639;0,5955409
"26.02.2023";0,2569555;0,1167857;0,0754348;0,08749099;0,3259042;0,3778547;0,4297493;0,5618093;0,4182563;0,568742
"26.02.2023";0,2666053;0,1248271;0,09114423;0,1004071;0,3304777;0,3820014;0,4333245;0,5648412;0,4275867;0,5646278
"26.02.2023";0,2786042;0,1348263;0,09885774;0,1058115;0,333208;0,3779937;0,4288768;0,5553126;0,4172116;0,5418028
"26.02.2023";0,2786444;0,1348597;0,1104801;0,1149192;0,3413038;0,3778192;0,4286792;0,5490467;0,4229115;0,5354533
"26.02.2023";0,2958228;0,149175;0,1258178;0,1273653;0,3520663;0,3892895;0,4424313;0,5558883;0,4309803;0,5387427
"26.02.2023";0,3174734;0,1672173;0,1533881;0,1508652;0,3732558;0,4061866;0,4618796;0,5697078;0,4398339;0,5423182
"26.02.2023";0,3411493;0,1869472;0,1815599;0,1751222;0,394763;0,4213738;0,4789307;0,5796903;0,4526668;0,5460574
"26.02.2023";0,3567733;0,1999672;0,2008532;0,1915284;0,4093092;0,4391294;0,4997959;0,59907;0,4686035;0,5598592
"26.02.2023";0,3496268;0,1940117;0,1985909;0,1890769;0,4070756;0,4407623;0,4988185;0,595678;0,475132;0,5643294
"26.02.2023";0,357019;0,2001719;0,2045198;0,1941133;0,4115521;0,4576369;0,5157288;0,6133364;0,4960475;0,5892789
"26.02.2023";0,3439598;0,1892893;0,203543;0,1922081;0,410005;0,5203095;0,5865004;0,6939148;0,5989618;0,7098417
"26.02.2023";0,3642866;0,2062282;0,2169597;0,2030124;0,4205615;0,6016985;0,676644;0,7980391;0,7025984;0,8304141
"26.02.2023";0,3431992;0,1886554;0,2010613;0,1882381;0,4077166;0,5875547;0,6620617;0,7796912;0,6882736;0,821312
"26.02.2023";0,3745618;0,214791;0,2193355;0,2038273;0,4216239;0,588254;0,6635011;0,7816513;0,6689584;0,7912081
"26.02.2023";0,3998276;0,2358458;0,248245;0,2282963;0,4432384;0,6119675;0,6900448;0,8143196;0,6838207;0,8048503
"26.02.2023";0,3673411;0,2087737;0,2039255;0,1887634;0,407946;0,5648713;0,6388727;0,7592092;0,6423011;0,7534851
"26.02.2023";0,3607887;0,2033134;0,2097984;0,1929193;0,4117157;0,5738185;0,6490889;0,776101;0,6612906;0,7747227
"26.02.2023";0,3463166;0,1912532;0,1855607;0,1711959;0,3927801;0,5587637;0,6338317;0,7668645;0,6539323;0,7634131
"26.02.2023";0,3729238;0,2134259;0,2015801;0,1839093;0,4035825;0,5650969;0,6402277;0,7808039;0,6415544;0,7474344
"26.02.2023";0,3546115;0,1981657;0,1728954;0,1570997;0,3796271;0,5227367;0,5934829;0,7335608;0,5937855;0,6897708
"26.02.2023";0,338227;0,1845119;0,1575748;0,1421794;0,3668565;0,5228104;0,5983874;0,7433648;0,6024138;0,7060764
"26.02.2023";0,3212366;0,1703532;0,1342207;0,120169;0,3402441;0,4915636;0,5619883;0,7061847;0,5700268;0,6663806
"26.02.2023";0,3095025;0,1605748;0,1101021;0,09841103;0,3196128;0,496724;0,5682784;0,7164876;0,5890768;0,6874022
"26.02.2023";0,319378;0,1688044;0,136305;0,1198893;0,3388292;0,5003204;0,5739717;0,72432;0,5857314;0,6838372
"26.02.2023";0,302489;0,1547303;0,1126067;0,09784646;0,3192355;0,5057765;0,5851813;0,739784;0,6066797;0,7116995
"26.02.2023";0,2857666;0,1407949;0,09238774;0,07933391;0,3025308;0,4832856;0,560389;0,7116292;0,5841742;0,6868229
"26.02.2023";0,3032846;0,1553932;0,1144213;0,09782652;0,3189687;0,5029041;0,5818224;0,7351016;0,5938953;0,7049092
"26.02.2023";0,3213489;0,1704468;0,1335614;0,1132823;0,3328316;0,5104945;0,5919026;0,7438559;0,5912055;0,7008353
"26.02.2023";0,305305;0,1570769;0,1274357;0,1069743;0,3274531;0,4894732;0,5706434;0,7154319;0,5770925;0,6791754
"26.02.2023";0,3122671;0,1628786;0,1326387;0,1104488;0,3304597;0,4810174;0,566258;0,7035782;0,5611943;0,6570259
"26.02.2023";0,320633;0,1698502;0,1527377;0,1268777;0,3451839;0,4852422;0,5718474;0,7042139;0,5622858;0,657743
"26.02.2023";0,3085877;0,1598125;0,1439433;0,1185276;0,3464985;0,4712295;0,5527476;0,6783746;0,5467119;0,6437411
"26.02.2023";0,2951407;0,1486066;0,1454661;0,1183685;0,3490226;0,4716101;0,5544819;0,6755289;0,5542538;0,6573834
"26.02.2023";0,2838411;0,1391903;0,1262925;0,1005021;0,3331414;0,4616403;0,545477;0,6645573;0,5435481;0,6499294
"26.02.2023";0,2740178;0,1310042;0,1277607;0,100752;0,3333635;0,4726331;0,5584059;0,6809199;0,5684597;0,6831403
"26.02.2023";0,2511382;0,1119379;0,09816775;0,07371327;0,3093291;0,4523875;0,5399944;0,6646771;0,5550773;0,6667691
"26.02.2023";0,2433279;0,1054293;0,09269874;0,06789485;0,3041572;0,4268617;0,5116481;0,6382241;0,5206239;0,6294693
"26.02.2023";0,2288566;0,09336989;0,07124438;0,04795933;0,2864367;0,4094958;0,4930233;0,6246774;0,5014933;0,6108733
"26.02.2023";0,2009272;0,07009543;0,04338682;0,02198821;0,2633513;0,3889332;0,4710237;0,6063588;0,4949282;0,6034351
"26.02.2023";0,2005553;0,06978551;0,02738837;0,007049341;0,2500723;0,3581665;0,4364693;0,5746675;0,4419847;0,5472752
"26.02.2023";0,1713224;0,04542473;0,004557663;-0,01381229;0,2315286;0,3504139;0,4277298;0,5698922;0,446842;0,5618966
"26.02.2023";0,1493288;0,02709675;-0,01468972;-0,03132906;0,213158;0,3211781;0,3955236;0,536864;0,4183879;0,5317584
"26.02.2023";0,163151;0,03861525;-0,006244428;-0,02546081;0,2176821;0,3202838;0,3957901;0,5375372;0,4065214;0,5163185
"26.02.2023";0,1686974;0,04323726;-0,0003383436;-0,02138332;0,2212186;0,3157574;0,3904139;0,530548;0,3943349;0,5039561
"26.02.2023";0,1615029;0,03724179;-0,01193663;-0,03197631;0,2119773;0,2992674;0,371949;0,5074096;0,3714677;0,4794895
"26.02.2023";0,1711605;0,04528986;0,01304155;-0,01132132;0,2303753;0,3107815;0,3852863;0,5159597;0,3777962;0,4910559
"26.02.2023";0,1773211;0,05042366;0,02239612;-0,002563395;0,2380354;0,3035985;0,379607;0,5005414;0,3642029;0,4729466
"26.02.2023";0,1922916;0,06289909;0,04965154;0,02312032;0,261115;0,3260815;0,4049692;0,5210516;0,3853937;0,4974346
"26.02.2023";0,1819597;0,0542892;0,04657151;0,02054821;0,2584535;0,3240329;0,4019738;0,5090839;0,3860295;0,5044534
"26.02.2023";0,1824177;0,0546708;0,05808192;0,03148671;0,268224;0,3363314;0,4148585;0,5176076;0,4005241;0,5292911
"26.02.2023";0,2112149;0,07866847;0,08746304;0,05638792;0,2902301;0,3626794;0,445487;0,5459023;0,4149399;0,5479731
"26.02.2023";0,2183126;0,08458326;0,09929594;0,06450713;0,2978206;0,3566259;0,4401479;0,5366789;0,4007895;0,5300862
"26.02.2023";0,2048706;0,07338161;0,06917796;0,03593265;0,2721723;0,3288628;0,4108407;0,503415;0,3696621;0,4925042
"26.02.2023";0,1979369;0,06760349;0,06756919;0,033264;0,2695509;0,3214496;0,4008408;0,4968243;0,3633857;0,4862358
"26.02.2023";0,1632165;0,03866979;0,03867803;0,006368649;0,2461374;0,306008;0,387256;0,4908242;0,3658659;0,4930719
"26.02.2023";0,1553686;0,03212993;0,01971094;-0,01129812;0,2303957;0,287105;0,367121;0,4768896;0,3449658;0,4663619
"26.02.2023";0,1394579;0,01887101;0,01229413;-0,01775069;0,2245025;0,2868059;0,3724995;0,4916839;0,3560584;0,4825553
"26.02.2023";0,1324258;0,01301093;-0,01386329;-0,03972927;0,205032;0,2919232;0,3741556;0,5006407;0,3729993;0,4996186
"26.02.2023";0,1449958;0,02348589;-0,00827381;-0,03504291;0,2093423;0,3240508;0,4123777;0,5465726;0,4121753;0,5445498
"26.02.2023";0,1593354;0,03543556;0,01760436;-0,01054086;0,2306132;0,3933022;0,487122;0,6310344;0,5030839;0,6540096
"26.02.2023";0,1585627;0,03479164;-0,002555204;-0,02805284;0,2154065;0,3864286;0,4805815;0,6197703;0,4959238;0,6437876
"26.02.2023";0,1612108;0,03699839;0,002218747;-0,02344008;0,2197853;0,3929945;0,4877184;0,6230696;0,5071942;0,6540561
"26.02.2023";0,182638;0,05485439;0,006710148;-0,01961475;0,2227977;0,3692787;0,4592135;0,5843481;0,4574005;0,5958151
"27.02.2023";0,1719982;0,04598793;0,007898842;-0,01847938;0,2235568;0,3540311;0,4416181;0,561149;0,437115;0,5783526
"27.02.2023";0,1861753;0,0578022;0,04335786;0,01200239;0,2510258;0,4097088;0,5047758;0,6302461;0,5051003;0,6647246
"27.02.2023";0,1720557;0,04603581;0,003641158;-0,0239541;0,2188086;0,3503816;0,4401613;0,5573373;0,4232543;0,5710685
"27.02.2023";0,1530515;0,03019898;-0,009969528;-0,03922802;0,2051135;0,3430418;0,434789;0,5541209;0,4286218;0,5777108
"27.02.2023";0,1307557;0,01161917;-0,01407121;-0,04455259;0,2008191;0,3497731;0,4463997;0,5687432;0,4579274;0,6215659
"27.02.2023";0,09621964;-0,01716088;-0,05040965;-0,0776995;0,1711227;0,3055901;0,4024369;0,5221887;0,4110662;0,5756801
"27.02.2023";0,06611561;-0,04224758;-0,06606437;-0,09329548;0,1573839;0,3083118;0,4096934;0,5355424;0,4301893;0,610496
"27.02.2023";0,05979927;-0,0475112;-0,08949218;-0,1152824;0,1288238;0,255645;0,351424;0,4706463;0,3543437;0,5250193
"27.02.2023";0,06085149;-0,04663435;-0,07305684;-0,1022975;0,07599483;0,2332403;0,3252369;0,4433471;0,3214798;0,4877149
"27.02.2023";0,06400671;-0,044005;-0,08410733;-0,1132034;0,06617493;0,2085445;0,3008356;0,4174999;0,2884491;0,4412706
"27.02.2023";0,09563319;-0,01764959;-0,07061703;-0,1011511;0,07688809;0,2301713;0,3247094;0,4452587;0,3035797;0,454662
"27.02.2023";0,1212984;0,003738041;-0,05124681;-0,08348475;0,09259149;0,1975727;0,2881347;0,4016347;0,2429186;0,3750907
"27.02.2023";0,1165737;-0,000199159;-0,04759892;-0,07966687;0,09598516;0,2249354;0,320982;0,4395315;0,2947956;0,4321054
"27.02.2023";0,1321769;0,01280353;-0,04813056;-0,07859893;0,09693444;0,2214284;0,314592;0,4324316;0,2888075;0,4159066
"27.02.2023";0,1436009;0,02232351;-0,03172171;-0,06386938;0,1100274;0,2097347;0,3033079;0,4205117;0,2759676;0,3907923
"27.02.2023";0,127363;0,008791928;-0,04379252;-0,07432614;0,1007325;0,1976764;0,2896274;0,4071865;0,2785209;0,388656
"27.02.2023";0,1336256;0,01401077;-0,02544227;-0,05887652;0,1144655;0,1683474;0,2573538;0,3726796;0,2387535;0,335015
"27.02.2023";0,1284532;0,009700428;-0,05555788;-0,0864692;0,09055594;0,17248;0,2630681;0,3825875;0,2588255;0,3546841
"27.02.2023";0,1089744;-0,006531899;-0,06574167;-0,09842934;0,08742277;0,1563569;0,248182;0,3684187;0,2587992;0,3495889
"27.02.2023";0,103629;-0,01098639;-0,07976031;-0,1117714;0,07543854;0,1428736;0,2368603;0,3581846;0,2470302;0,3359736
"27.02.2023";0,08117368;-0,02969919;-0,0955979;-0,1254023;0,06344683;0,1437425;0,237914;0,3606039;0,2660305;0,3641564
"27.02.2023";0,06684607;-0,04163887;-0,09414655;-0,1240581;0,06464168;0,1251175;0,2190942;0,3395797;0,2504388;0,3519849
"27.02.2023";0,06653218;-0,04190044;-0,119012;-0,1454311;0,04564344;0,1253729;0,2197737;0,3397018;0,248315;0,3549157
"27.02.2023";0,06598727;-0,04235454;-0,1011594;-0,1296308;0,05968813;0,1326945;0,2290685;0,3464864;0,2659768;0,3755738
"27.02.2023";0,08437735;-0,02702946;-0,08571658;-0,1175497;0,07042687;0,117847;0,2135005;0,3241658;0,235073;0,3355982
"27.02.2023";0,09998734;-0,01402114;-0,06570853;-0,09935993;0,08659557;0,1506287;0,252576;0,3649788;0,2755151;0,3806384
"27.02.2023";0,1314949;0,01223518;-0,03917554;-0,07471459;0,1082524;0,1729;0,2752407;0,3875047;0,2915273;0,398304
"27.02.2023";0,1352949;0,01540186;-0,03135404;-0,06773601;0,1181541;0,1574066;0,2567359;0,3643553;0,2671216;0,3682334
"27.02.2023";0,120474;0,003051057;-0,0444865;-0,0791813;0,1364661;0,1673726;0,2681184;0,3788539;0,2940674;0,4044868
"27.02.2023";0,1015861;-0,01268886;-0,05818912;-0,09163631;0,1259947;0,1592481;0,2608142;0,3723439;0,3025119;0,413401
"27.02.2023";0,1115674;-0,004371067;-0,06733894;-0,09870254;0,1197137;0,1564799;0,2599372;0,3765763;0,2926437;0,4029702
"27.02.2023";0,1054861;-0,00943884;-0,0612752;-0,09310675;0,1246877;0,1322565;0,2322809;0,3510793;0,2676817;0,3697575
"27.02.2023";0,1225239;0,004759327;-0,06146148;-0,09298312;0,1247976;0,1274535;0,2244075;0,345908;0,2487047;0,3469167
"27.02.2023";0,1136928;-0,002599905;-0,08347525;-0,1098464;0,109808;0,1173371;0,2106763;0,342771;0,2415511;0,3429922
"27.02.2023";0,08549644;-0,02609689;-0,1139268;-0,1331489;0,08909463;0,0921259;0,1812241;0,3258673;0,2222256;0,3273912
"27.02.2023";0,07337164;-0,03620088;-0,1439929;-0,1575287;0,06742373;0,06172914;0,140861;0,2933841;0,1886592;0,2906958
"27.02.2023";0,06670145;-0,04175938;-0,1647816;-0,1743367;0,05248326;0,04478365;0,1199049;0,2759472;0,1687918;0,2723453
"27.02.2023";0,08060266;-0,03017504;-0,1549067;-0,1647078;0,06133478;0,05414422;0,1283687;0,2852233;0,1709194;0,2772488
"27.02.2023";0,1088123;-0,006666978;-0,1312862;-0,143496;0,08372052;0,0634278;0,13876;0,2856646;0,1654898;0,2719585
"27.02.2023";0,1270571;0,00853698;-0,09355909;-0,1088831;0,1144875;0,08975121;0,16768;0,302137;0,1867096;0,3010396
"27.02.2023";0,1688721;0,04338287;-0,04485396;-0,06516834;0,1533451;0,1350717;0,217346;0,3359358;0,2232691;0,3485211
"27.02.2023";0,2239852;0,08931043;0,03305399;0,002093364;0,2131333;0,1843846;0,2717385;0,3719458;0,2489403;0,3842735
"27.02.2023";0,2513278;0,1120959;0,07610887;0,03977883;0,2466315;0,2190129;0,3120857;0,3967392;0,2762843;0,4245591
"27.02.2023";0,2801887;0,1361466;0,1142516;0,07341348;0,276529;0,2548989;0,3518595;0,4256512;0,2976162;0,4608428
"27.02.2023";0,2947998;0,1483226;0,1508665;0,1059139;0,3054182;0,3090436;0,4126424;0,4835523;0,3631795;0,5485414
"27.02.2023";0,2907729;0,1449668;0,1330079;0,09032393;0,2915604;0,3447935;0,4521413;0,5293076;0,4198025;0,6222255
"27.02.2023";0,2782389;0,1345219;0,1368977;0,09326423;0,294174;0,3764415;0,4884112;0,5759977;0,4788158;0,6936253
"27.02.2023";0,2559639;0,1159593;0,1020574;0,06091976;0,2651885;0,2842945;0,3864267;0,4746532;0,3649479;0,553337
"27.02.2023";0,2206942;0,08656795;0,05946365;0,02198505;0,2280279;0,2456198;0,34512;0,4481813;0,3427597;0,5236242
"27.02.2023";0,1787444;0,05160974;-0,002209199;-0,03210005;0,1799258;0,2248095;0,3210605;0,4438955;0,3507591;0,5287613
"27.02.2023";0,1494466;0,02719495;-0,04689385;-0,06864783;0,1474388;0,1792337;0,2686957;0,4067947;0,3192934;0,4820092
"27.02.2023";0,1378607;0,01753998;-0,07667594;-0,09267536;0,126081;0,155813;0,2393415;0,390116;0,3040245;0,4555431
"27.02.2023";0,1119412;-0,004059613;-0,1203171;-0,1314037;0,09165585;0,165717;0,251229;0,4138571;0,347132;0,4998044
"27.02.2023";0,1049386;-0,009895126;-0,1250431;-0,1375956;0,08615196;0,1021101;0,1835684;0,3377432;0,2699834;0,3955351
