RIS-RIS-QI01_TT.RIS-RIS-QI01_TT VERDI:Value;Y;IPU-IPU-FB18.IPU-IPU-FB18 VERDI:Value;Y;SAN-SAN3-FB01.SAN-SAN3-FB01 VERDI:Value;Y;SAN4-ANL1-QI02.SAN4-ANL1-QI02 VERDI:Value;Y;SAN4-ANL1-QI01.SAN4-ANL1-QI01 VERDI:Value;Y;SAN-SAN3-ML01.SAN-SAN3-ML01 STILLING:Value;Y;POL_FT04.POL_FT04 VERDI:Value;Y;IPU_LT01.IPU_LT01 VERDI:Value;Y;PHA5-SED5-QI11.Value;Y;PHA5-SED5-QI01.Value;Y
2023-02-20 23:03:00;8,284033559322356;2023-02-20 23:03:00;3987,4651736531578;2023-02-20 23:03:00;1052,9396244669597;2023-02-20 23:03:00;365,0806588546753;2023-02-20 23:03:00;7,789634310746193;2023-02-20 23:03:00;32,60225201937357;2023-02-20 23:03:00;3,9229528704961143;2023-02-20 23:03:00;4,500040527590116;2023-02-20 23:03:00;17,24651;2023-02-20 23:03:00;8,057843289220834
2023-02-20 23:04:00;8,282593296734492;2023-02-20 23:04:00;3990,2518564982097;2023-02-20 23:04:00;1010,7472375366211;2023-02-20 23:04:00;361,2250043741862;2023-02-20 23:04:00;7,791794191996257;2023-02-20 23:04:00;31,129504409249623;2023-02-20 23:04:00;3,9278895041505497;2023-02-20 23:04:00;4,4842150176207225;2023-02-20 23:04:00;17,24651;2023-02-20 23:04:00;7,403468005252
2023-02-20 23:05:00;8,28041765759786;2023-02-20 23:05:00;3986,3091314697267;2023-02-20 23:05:00;856,4638819412231;2023-02-20 23:05:00;355,6691840947469;2023-02-20 23:05:00;7,79934544321696;2023-02-20 23:05:00;29,899999618530273;2023-02-20 23:05:00;5,260178195063273;2023-02-20 23:05:00;4,486668858178457;2023-02-20 23:05:00;17,24651;2023-02-20 23:05:00;7,6975521994100005
2023-02-20 23:06:00;8,264379302978515;2023-02-20 23:06:00;3985,761159370931;2023-02-20 23:06:00;909,8581846740723;2023-02-20 23:06:00;358,6331433166504;2023-02-20 23:06:00;7,80445025583903;2023-02-20 23:06:00;29,899999618530273;2023-02-20 23:06:00;6,016386692174276;2023-02-20 23:06:00;4,487276680064201;2023-02-20 23:06:00;17,24651;2023-02-20 23:06:00;8,711677620691667
2023-02-20 23:07:00;8,264404296875;2023-02-20 23:07:00;3985,8255582845054;2023-02-20 23:07:00;981,425265842692;2023-02-20 23:07:00;359,40469582722983;2023-02-20 23:07:00;7,80548511505127;2023-02-20 23:07:00;29,899999618530273;2023-02-20 23:07:00;6,06996908946832;2023-02-20 23:07:00;4,493628866664569;2023-02-20 23:07:00;17,24651;2023-02-20 23:07:00;8,659584501583833
2023-02-20 23:08:00;8,264801849365234;2023-02-20 23:08:00;3993,7528901570636;2023-02-20 23:08:00;1009,4652393290202;2023-02-20 23:08:00;359,6252047709147;2023-02-20 23:08:00;7,8079832117716474;2023-02-20 23:08:00;29,899999618530273;2023-02-20 23:08:00;4,996157973162333;2023-02-20 23:08:00;4,482585255209605;2023-02-20 23:08:00;17,24651;2023-02-20 23:08:00;8,098328022495833
2023-02-20 23:09:00;8,253135246276855;2023-02-20 23:09:00;4001,0847710286457;2023-02-20 23:09:00;1048,4601897521973;2023-02-20 23:09:00;357,84951933898924;2023-02-20 23:09:00;7,8076709996541345;2023-02-20 23:09:00;29,899999618530273;2023-02-20 23:09:00;3,880188436396917;2023-02-20 23:09:00;4,463573491223653;2023-02-20 23:09:00;17,24651;2023-02-20 23:09:00;8,237472858845667
2023-02-20 23:10:00;8,249592178344727;2023-02-20 23:10:00;4002,4831398803713;2023-02-20 23:10:00;1093,2660655415852;2023-02-20 23:10:00;361,9157615519206;2023-02-20 23:10:00;7,808418825785319;2023-02-20 23:10:00;29,899999618530273;2023-02-20 23:10:00;3,8943193791071575;2023-02-20 23:10:00;4,462523113147418;2023-02-20 23:10:00;17,24651;2023-02-20 23:10:00;8,171599795821834
2023-02-20 23:11:00;8,249594459533691;2023-02-20 23:11:00;3986,671600785319;2023-02-20 23:11:00;1217,8372077534993;2023-02-20 23:11:00;359,5333905654907;2023-02-20 23:11:00;7,8093404271443685;2023-02-20 23:11:00;29,899999618530273;2023-02-20 23:11:00;4,312179320347309;2023-02-20 23:11:00;4,460304628888766;2023-02-20 23:11:00;17,24651;2023-02-20 23:11:00;8,348191514415333
2023-02-20 23:12:00;8,2373408203125;2023-02-20 23:12:00;3984,0064948120116;2023-02-20 23:12:00;1306,0860758748372;2023-02-20 23:12:00;363,9143899770101;2023-02-20 23:12:00;7,80985436147054;2023-02-20 23:12:00;29,899999618530273;2023-02-20 23:12:00;4,851097851800919;2023-02-20 23:12:00;4,467278924822807;2023-02-20 23:12:00;17,128037079615;2023-02-20 23:12:00;8,806314213267333
2023-02-20 23:13:00;8,232269134521484;2023-02-20 23:13:00;3991,077731184896;2023-02-20 23:13:00;1216,0638677368165;2023-02-20 23:13:00;366,31909521738686;2023-02-20 23:13:00;7,813517727152506;2023-02-20 23:13:00;29,899999618530273;2023-02-20 23:13:00;4,699489727910359;2023-02-20 23:13:00;4,49874411201477;2023-02-20 23:13:00;17,1099415;2023-02-20 23:13:00;9,355268699607334
2023-02-20 23:14:00;8,234089721679688;2023-02-20 23:14:00;3989,519816040039;2023-02-20 23:14:00;1056,7171591522217;2023-02-20 23:14:00;368,4003385203044;2023-02-20 23:14:00;7,81544649810791;2023-02-20 23:14:00;29,899999618530273;2023-02-20 23:14:00;4,071958483127753;2023-02-20 23:14:00;4,4895594669977825;2023-02-20 23:14:00;17,10735586114;2023-02-20 23:14:00;8,802009983500334
2023-02-20 23:15:00;8,234524371528625;2023-02-20 23:15:00;4005,346973775228;2023-02-20 23:15:00;1001,9399931406657;2023-02-20 23:15:00;367,0692939666748;2023-02-20 23:15:00;7,815075659688314;2023-02-20 23:15:00;29,899999618530273;2023-02-20 23:15:00;3,7560474863847095;2023-02-20 23:15:00;4,477145441246033;2023-02-20 23:15:00;17,10467663508;2023-02-20 23:15:00;9,032320655866668
2023-02-20 23:16:00;8,2169828414917;2023-02-20 23:16:00;3993,085616361491;2023-02-20 23:16:00;967,3952853729248;2023-02-20 23:16:00;360,91400456695555;2023-02-20 23:16:00;7,816110114034017;2023-02-20 23:16:00;29,899999618530273;2023-02-20 23:16:00;3,7062187347571056;2023-02-20 23:16:00;4,478485675382614;2023-02-20 23:16:00;17,107309360000002;2023-02-20 23:16:00;9,511336640503334
2023-02-20 23:17:00;8,2169828414917;2023-02-20 23:17:00;3984,1496170654295;2023-02-20 23:17:00;911,5752342834472;2023-02-20 23:17:00;360,28653042755127;2023-02-20 23:17:00;7,818911372375489;2023-02-20 23:17:00;29,899999618530273;2023-02-20 23:17:00;4,538483554800352;2023-02-20 23:17:00;4,448273819653193;2023-02-20 23:17:00;17,107309652460003;2023-02-20 23:17:00;9,044581520574999
2023-02-20 23:18:00;8,21333344391187;2023-02-20 23:18:00;3986,171654292806;2023-02-20 23:18:00;973,5772816009521;2023-02-20 23:18:00;357,2943765472412;2023-02-20 23:18:00;7,819090495300293;2023-02-20 23:18:00;29,899999618530273;2023-02-20 23:18:00;5,904304152019819;2023-02-20 23:18:00;4,432100862336159;2023-02-20 23:18:00;17,107305558020002;2023-02-20 23:18:00;8,49898198485
2023-02-20 23:19:00;8,204533012390137;2023-02-20 23:19:00;3986,365230867513;2023-02-20 23:19:00;1013,6863949035644;2023-02-20 23:19:00;350,493610697937;2023-02-20 23:19:00;7,816864227803548;2023-02-20 23:19:00;29,899999618530273;2023-02-20 23:19:00;4,8342888658881185;2023-02-20 23:19:00;4,440849371377627;2023-02-20 23:19:00;17,1099415;2023-02-20 23:19:00;9,292705089816668
2023-02-20 23:20:00;8,202695854187011;2023-02-20 23:20:00;3965,065918391927;2023-02-20 23:20:00;1062,1566184570313;2023-02-20 23:20:00;345,1702634109497;2023-02-20 23:20:00;7,815367987569173;2023-02-20 23:20:00;29,899999618530273;2023-02-20 23:20:00;4,169559214603901;2023-02-20 23:20:00;4,433166469748815;2023-02-20 23:20:00;17,107310237380002;2023-02-20 23:20:00;9,391652338733333
2023-02-20 23:21:00;8,205109367370605;2023-02-20 23:21:00;3803,221423087565;2023-02-20 23:21:00;1122,769525345866;2023-02-20 23:21:00;343,8154249593099;2023-02-20 23:21:00;7,812046214294433;2023-02-20 23:21:00;28,435132977294924;2023-02-20 23:21:00;3,882962096909682;2023-02-20 23:21:00;4,434380873370171;2023-02-20 23:21:00;17,1099415;2023-02-20 23:21:00;8,468106190333335
2023-02-20 23:22:00;8,195152389526367;2023-02-20 23:22:00;3743,0526393188475;2023-02-20 23:22:00;1307,182043507894;2023-02-20 23:22:00;340,3116977839152;2023-02-20 23:22:00;7,807426952616374;2023-02-20 23:22:00;27,899999618530273;2023-02-20 23:22:00;4,632785392316182;2023-02-20 23:22:00;4,434027400565148;2023-02-20 23:22:00;16,928790213055002;2023-02-20 23:22:00;8,324470881133333
2023-02-20 23:23:00;8,184301849365234;2023-02-20 23:23:00;3715,886402270508;2023-02-20 23:23:00;1361,976985756429;2023-02-20 23:23:00;340,2021165125529;2023-02-20 23:23:00;7,804598172505696;2023-02-20 23:23:00;27,899999618530273;2023-02-20 23:23:00;5,153372099788983;2023-02-20 23:23:00;4,425832032306989;2023-02-20 23:23:00;16,8818188;2023-02-20 23:23:00;7,895618196527166
2023-02-20 23:24:00;8,18859838104248;2023-02-20 23:24:00;3709,957670686849;2023-02-20 23:24:00;1303,95077868042;2023-02-20 23:24:00;342,5971625915527;2023-02-20 23:24:00;7,803333888244629;2023-02-20 23:24:00;27,899999618530273;2023-02-20 23:24:00;4,9623921033938725;2023-02-20 23:24:00;4,421528434904417;2023-02-20 23:24:00;16,8818188;2023-02-20 23:24:00;7,528623982861833
2023-02-20 23:25:00;8,186670776367187;2023-02-20 23:25:00;3709,9421686035157;2023-02-20 23:25:00;1116,3854114074707;2023-02-20 23:25:00;343,09326250254315;2023-02-20 23:25:00;7,799832108052572;2023-02-20 23:25:00;27,899999618530273;2023-02-20 23:25:00;4,067560323492686;2023-02-20 23:25:00;4,430201069482168;2023-02-20 23:25:00;16,8818188;2023-02-20 23:25:00;7,3114734781053325
2023-02-20 23:26:00;8,181416770935058;2023-02-20 23:26:00;3709,1066618652344;2023-02-20 23:26:00;1007,2102042439778;2023-02-20 23:26:00;340,23903629201254;2023-02-20 23:26:00;7,798765184020996;2023-02-20 23:26:00;27,899999618530273;2023-02-20 23:26:00;3,8211253026485443;2023-02-20 23:26:00;4,438557554618518;2023-02-20 23:26:00;16,8818188;2023-02-20 23:26:00;7,2754115861979995
2023-02-20 23:27:00;8,170748710632324;2023-02-20 23:27:00;3715,867267236328;2023-02-20 23:27:00;945,7492042307535;2023-02-20 23:27:00;345,3967777623495;2023-02-20 23:27:00;7,7975456985473635;2023-02-20 23:27:00;27,899999618530273;2023-02-20 23:27:00;3,535326492102941;2023-02-20 23:27:00;4,4657870370149615;2023-02-20 23:27:00;16,8818188;2023-02-20 23:27:00;7,498422366283499
2023-02-20 23:28:00;8,170748710632324;2023-02-20 23:28:00;3712,645321875;2023-02-20 23:28:00;905,2033353851318;2023-02-20 23:28:00;342,33170123697914;2023-02-20 23:28:00;7,793202616882324;2023-02-20 23:28:00;27,899999618530273;2023-02-20 23:28:00;4,010490175271034;2023-02-20 23:28:00;4,471141236249606;2023-02-20 23:28:00;16,8818188;2023-02-20 23:28:00;7,3297474486253344
2023-02-20 23:29:00;8,170748710632324;2023-02-20 23:29:00;3710,011607430013;2023-02-20 23:29:00;892,2385860697428;2023-02-20 23:29:00;342,725159479777;2023-02-20 23:29:00;7,794338441467285;2023-02-20 23:29:00;27,899999618530273;2023-02-20 23:29:00;5,619946554263433;2023-02-20 23:29:00;4,457906756480535;2023-02-20 23:29:00;16,8818188;2023-02-20 23:29:00;6,954252233861165
2023-02-20 23:30:00;8,15850976301829;2023-02-20 23:30:00;3698,8882274983725;2023-02-20 23:30:00;907,1853515920003;2023-02-20 23:30:00;343,5774676681519;2023-02-20 23:30:00;7,797493065897624;2023-02-20 23:30:00;27,899999618530273;2023-02-20 23:30:00;5,732192454822858;2023-02-20 23:30:00;4,4344329531669615;2023-02-20 23:30:00;16,8818188;2023-02-20 23:30:00;7,265887431030334
2023-02-20 23:31:00;8,1564030327638;2023-02-20 23:31:00;3703,159088273112;2023-02-20 23:31:00;941,451128129069;2023-02-20 23:31:00;341,1978868392944;2023-02-20 23:31:00;7,7996934900919594;2023-02-20 23:31:00;27,899999618530273;2023-02-20 23:31:00;5,787977452556293;2023-02-20 23:31:00;4,403332729268074;2023-02-20 23:31:00;16,8818188;2023-02-20 23:31:00;7,334605095520334
2023-02-20 23:32:00;8,153625792217255;2023-02-20 23:32:00;3705,9825184082033;2023-02-20 23:32:00;988,8972855458577;2023-02-20 23:32:00;337,10479928588865;2023-02-20 23:32:00;7,798940501403808;2023-02-20 23:32:00;27,899999618530273;2023-02-20 23:32:00;5,5606715456485745;2023-02-20 23:32:00;4,392851493763923;2023-02-20 23:32:00;16,80588470979667;2023-02-20 23:32:00;7,374768275874167
2023-02-20 23:33:00;8,136873245239258;2023-02-20 23:33:00;3700,3731421061198;2023-02-20 23:33:00;1040,746209314982;2023-02-20 23:33:00;332,6902957814535;2023-02-20 23:33:00;7,799227570088704;2023-02-20 23:33:00;27,899999618530273;2023-02-20 23:33:00;4,041101858635743;2023-02-20 23:33:00;4,390633998211225;2023-02-20 23:33:00;16,7872124;2023-02-20 23:33:00;7,389328922243167
2023-02-20 23:34:00;8,137269973754883;2023-02-20 23:34:00;3699,2271638671873;2023-02-20 23:34:00;1086,3483674194335;2023-02-20 23:34:00;335,5949169916789;2023-02-20 23:34:00;7,797292457580566;2023-02-20 23:34:00;27,899999618530273;2023-02-20 23:34:00;4,133466330273946;2023-02-20 23:34:00;4,381497812883059;2023-02-20 23:34:00;16,7872124;2023-02-20 23:34:00;6,768969493315834
2023-02-20 23:35:00;8,138062042236328;2023-02-20 23:35:00;3700,8620875569663;2023-02-20 23:35:00;1163,4653165405273;2023-02-20 23:35:00;328,37750330759684;2023-02-20 23:35:00;7,791594624344508;2023-02-20 23:35:00;27,899999618530273;2023-02-20 23:35:00;4,079583839782079;2023-02-20 23:35:00;4,3758091609875365;2023-02-20 23:35:00;16,7872124;2023-02-20 23:35:00;5,858752731689167
2023-02-20 23:36:00;8,130905479431153;2023-02-20 23:36:00;3698,9807163167316;2023-02-20 23:36:00;1190,2755203063964;2023-02-20 23:36:00;324,94394196472166;2023-02-20 23:36:00;7,786276615142822;2023-02-20 23:36:00;27,899999618530273;2023-02-20 23:36:00;4,455854248726368;2023-02-20 23:36:00;4,372011428316434;2023-02-20 23:36:00;16,7872124;2023-02-20 23:36:00;6,412569015570833
2023-02-20 23:37:00;8,126344680786133;2023-02-20 23:37:00;3701,358937817383;2023-02-20 23:37:00;1190,5542223683676;2023-02-20 23:37:00;326,88547376658124;2023-02-20 23:37:00;7,785913394927978;2023-02-20 23:37:00;27,899999618530273;2023-02-20 23:37:00;4,450268285536766;2023-02-20 23:37:00;4,373245731941859;2023-02-20 23:37:00;16,7872124;2023-02-20 23:37:00;7,157475664162001
2023-02-20 23:38:00;8,125934547424317;2023-02-20 23:38:00;3711,795490136719;2023-02-20 23:38:00;1069,961821628825;2023-02-20 23:38:00;317,95251646118163;2023-02-20 23:38:00;7,780861840566;2023-02-20 23:38:00;27,899999618530273;2023-02-20 23:38:00;3,8803988473733266;2023-02-20 23:38:00;4,414649448919296;2023-02-20 23:38:00;16,7872124;2023-02-20 23:38:00;7,6939737775536665
2023-02-20 23:39:00;8,125931663513184;2023-02-20 23:39:00;3708,399983056641;2023-02-20 23:39:00;972,3964930552165;2023-02-20 23:39:00;315,6707336924235;2023-02-20 23:39:00;7,782065852610271;2023-02-20 23:39:00;27,899999618530273;2023-02-20 23:39:00;4,0679206254760425;2023-02-20 23:39:00;4,425240489586194;2023-02-20 23:39:00;16,7872124;2023-02-20 23:39:00;6,699804462234499
2023-02-20 23:40:00;8,118008453369141;2023-02-20 23:40:00;3706,855440999349;2023-02-20 23:40:00;946,5876603830974;2023-02-20 23:40:00;313,44003779246015;2023-02-20 23:40:00;7,785994662515322;2023-02-20 23:40:00;27,899999618530273;2023-02-20 23:40:00;5,600487424421311;2023-02-20 23:40:00;4,4497738381226855;2023-02-20 23:40:00;16,7872124;2023-02-20 23:40:00;6,577705463295667
2023-02-20 23:41:00;8,111517166137695;2023-02-20 23:41:00;3708,518748128255;2023-02-20 23:41:00;887,1267187215169;2023-02-20 23:41:00;313,25784936472576;2023-02-20 23:41:00;7,790700594584147;2023-02-20 23:41:00;27,899999618530273;2023-02-20 23:41:00;5,539877572282156;2023-02-20 23:41:00;4,445107473611832;2023-02-20 23:41:00;16,7872124;2023-02-20 23:41:00;6,107022199592667
2023-02-20 23:42:00;8,10522582244873;2023-02-20 23:42:00;3699,847531608073;2023-02-20 23:42:00;890,4575933837891;2023-02-20 23:42:00;321,10814424743654;2023-02-20 23:42:00;7,797263542175293;2023-02-20 23:42:00;27,899999618530273;2023-02-20 23:42:00;5,56670767630736;2023-02-20 23:42:00;4,422118892685572;2023-02-20 23:42:00;16,655279989936666;2023-02-20 23:42:00;6,529967574453833
2023-02-20 23:43:00;8,105062520186106;2023-02-20 23:43:00;3702,008227766927;2023-02-20 23:43:00;890,4795137858073;2023-02-20 23:43:00;317,551157518514;2023-02-20 23:43:00;7,803803364562988;2023-02-20 23:43:00;27,899999618530273;2023-02-20 23:43:00;5,535981662877401;2023-02-20 23:43:00;4,417499541767438;2023-02-20 23:43:00;16,6147861;2023-02-20 23:43:00;7,0123451023816665
2023-02-20 23:44:00;8,091553688049316;2023-02-20 23:44:00;3700,6929227864584;2023-02-20 23:44:00;907,0230360860189;2023-02-20 23:44:00;315,78245757497155;2023-02-20 23:44:00;7,807062948099772;2023-02-20 23:44:00;27,899999618530273;2023-02-20 23:44:00;5,653552685785294;2023-02-20 23:44:00;4,4005389847675955;2023-02-20 23:44:00;16,6147861;2023-02-20 23:44:00;6,889199938168834
2023-02-20 23:45:00;8,091553688049316;2023-02-20 23:45:00;3702,3854712402344;2023-02-20 23:45:00;932,9692501831055;2023-02-20 23:45:00;317,0747416763306;2023-02-20 23:45:00;7,812908860778808;2023-02-20 23:45:00;27,899999618530273;2023-02-20 23:45:00;5,877316494941711;2023-02-20 23:45:00;4,409268855071068;2023-02-20 23:45:00;16,6147861;2023-02-20 23:45:00;7,067655346684332
2023-02-20 23:46:00;8,091553688049316;2023-02-20 23:46:00;3702,154555501302;2023-02-20 23:46:00;962,1508767181397;2023-02-20 23:46:00;326,74545641479494;2023-02-20 23:46:00;7,8134762446085615;2023-02-20 23:46:00;27,899999618530273;2023-02-20 23:46:00;6,069568535987536;2023-02-20 23:46:00;4,406295326566696;2023-02-20 23:46:00;16,6147861;2023-02-20 23:46:00;6,8384516919098335
2023-02-20 23:47:00;8,087827751159669;2023-02-20 23:47:00;3703,3664227701825;2023-02-20 23:47:00;986,4615790588379;2023-02-20 23:47:00;328,1326062947591;2023-02-20 23:47:00;7,814419757588705;2023-02-20 23:47:00;27,899999618530273;2023-02-20 23:47:00;6,17425642255942;2023-02-20 23:47:00;4,396651089104017;2023-02-20 23:47:00;16,6147861;2023-02-20 23:47:00;6,6752973245868334
2023-02-20 23:48:00;8,079404357910157;2023-02-20 23:48:00;3705,79036652832;2023-02-20 23:48:00;1009,1366194488526;2023-02-20 23:48:00;328,90728293202716;2023-02-20 23:48:00;7,808632935078939;2023-02-20 23:48:00;27,899999618530273;2023-02-20 23:48:00;4,559686062773069;2023-02-20 23:48:00;4,3977837717851;2023-02-20 23:48:00;16,6147861;2023-02-20 23:48:00;6,505891922751833
2023-02-20 23:49:00;8,077650650024413;2023-02-20 23:49:00;3694,6802075439455;2023-02-20 23:49:00;1030,6270020711263;2023-02-20 23:49:00;335,11527495524086;2023-02-20 23:49:00;7,804055934143066;2023-02-20 23:49:00;27,899999618530273;2023-02-20 23:49:00;3,989480596633752;2023-02-20 23:49:00;4,389115464552243;2023-02-20 23:49:00;16,6147861;2023-02-20 23:49:00;6,887061720729666
2023-02-20 23:50:00;8,077722244262695;2023-02-20 23:50:00;3696,2234289957682;2023-02-20 23:50:00;963,6396118184407;2023-02-20 23:50:00;339,73047980194093;2023-02-20 23:50:00;7,801059030659993;2023-02-20 23:50:00;27,899999618530273;2023-02-20 23:50:00;4,105545261494319;2023-02-20 23:50:00;4,371369614752133;2023-02-20 23:50:00;16,6147861;2023-02-20 23:50:00;6,750065252509834
2023-02-20 23:51:00;8,078283416748047;2023-02-20 23:51:00;3699,7524455322264;2023-02-20 23:51:00;1061,619635707601;2023-02-20 23:51:00;338,1467739593506;2023-02-20 23:51:00;7,794864847310384;2023-02-20 23:51:00;27,899999618530273;2023-02-20 23:51:00;3,8766290659626326;2023-02-20 23:51:00;4,359496485694249;2023-02-20 23:51:00;16,6147861;2023-02-20 23:51:00;6,364163117299499
2023-02-20 23:52:00;8,078879508972168;2023-02-20 23:52:00;3697,3345342692055;2023-02-20 23:52:00;1064,7803575398764;2023-02-20 23:52:00;338,9077621739705;2023-02-20 23:52:00;7,793216898091634;2023-02-20 23:52:00;27,899999618530273;2023-02-20 23:52:00;3,9124166329900425;2023-02-20 23:52:00;4,355849406568209;2023-02-20 23:52:00;16,6147861;2023-02-20 23:52:00;6,152034996218332
2023-02-20 23:53:00;8,078707191467284;2023-02-20 23:53:00;3698,9106990234377;2023-02-20 23:53:00;1063,5410996927897;2023-02-20 23:53:00;343,90883968454995;2023-02-20 23:53:00;7,794154293314616;2023-02-20 23:53:00;27,899999618530273;2023-02-20 23:53:00;3,9027912619272866;2023-02-20 23:53:00;4,36461153725783;2023-02-20 23:53:00;16,6147861;2023-02-20 23:53:00;6,163601107029
2023-02-20 23:54:00;8,078707893371583;2023-02-20 23:54:00;3694,941245808919;2023-02-20 23:54:00;1056,6764088684083;2023-02-20 23:54:00;340,2219979329427;2023-02-20 23:54:00;7,79719940032959;2023-02-20 23:54:00;27,899999618530273;2023-02-20 23:54:00;4,041041016705831;2023-02-20 23:54:00;4,351545883289973;2023-02-20 23:54:00;16,6147861;2023-02-20 23:54:00;5,948627399459167
2023-02-20 23:55:00;8,078632965087891;2023-02-20 23:55:00;3699,2918092854816;2023-02-20 23:55:00;1042,063922426351;2023-02-20 23:55:00;336,9899006312052;2023-02-20 23:55:00;7,798251310729981;2023-02-20 23:55:00;27,899999618530273;2023-02-20 23:55:00;3,9874971862077713;2023-02-20 23:55:00;4,343847981667518;2023-02-20 23:55:00;16,6147861;2023-02-20 23:55:00;6,624743104629
2023-02-20 23:56:00;8,076951377868653;2023-02-20 23:56:00;3695,496273071289;2023-02-20 23:56:00;1025,2715204793294;2023-02-20 23:56:00;335,49724887390136;2023-02-20 23:56:00;7,796338108825684;2023-02-20 23:56:00;27,899999618530273;2023-02-20 23:56:00;3,631206018304825;2023-02-20 23:56:00;4,34528567636013;2023-02-20 23:56:00;16,6147861;2023-02-20 23:56:00;6,379084644102667
2023-02-20 23:57:00;8,075962219238281;2023-02-20 23:57:00;3695,0345775309243;2023-02-20 23:57:00;1003,3960303771972;2023-02-20 23:57:00;336,1770844019572;2023-02-20 23:57:00;7,799107297261556;2023-02-20 23:57:00;27,899999618530273;2023-02-20 23:57:00;3,727674359345436;2023-02-20 23:57:00;4,344718176054955;2023-02-20 23:57:00;16,6147861;2023-02-20 23:57:00;6,775801471807667
2023-02-20 23:58:00;8,079758293151855;2023-02-20 23:58:00;3693,6331400065105;2023-02-20 23:58:00;983,1875780141195;2023-02-20 23:58:00;332,09846884969073;2023-02-20 23:58:00;7,8047240137736;2023-02-20 23:58:00;27,899999618530273;2023-02-20 23:58:00;3,8038231324950855;2023-02-20 23:58:00;4,352117238418261;2023-02-20 23:58:00;16,6147861;2023-02-20 23:58:00;6,476271240968167
2023-02-20 23:59:00;8,078663673400879;2023-02-20 23:59:00;3698,851056217448;2023-02-20 23:59:00;972,502847821045;2023-02-20 23:59:00;333,975263226827;2023-02-20 23:59:00;7,809655321756999;2023-02-20 23:59:00;27,899999618530273;2023-02-20 23:59:00;3,6544292477528253;2023-02-20 23:59:00;4,351356657783191;2023-02-20 23:59:00;16,6147861;2023-02-20 23:59:00;6,439843298103335
2023-02-21 00:00:00;8,078047927856446;2023-02-21 00:00:00;3691,529440999349;2023-02-21 00:00:00;968,7884524698893;2023-02-21 00:00:00;336,1473190495809;2023-02-21 00:00:00;7,816099750264486;2023-02-21 00:00:00;27,899999618530273;2023-02-21 00:00:00;3,6567646181702615;2023-02-21 00:00:00;4,352597695342699;2023-02-21 00:00:00;16,6147861;2023-02-21 00:00:00;6,467696799045666
2023-02-21 00:01:00;8,078706314086913;2023-02-21 00:01:00;3697,09536788737;2023-02-21 00:01:00;973,7787387227377;2023-02-21 00:01:00;337,96066999816895;2023-02-21 00:01:00;7,818826760355631;2023-02-21 00:01:00;27,899999618530273;2023-02-21 00:01:00;3,615961293021838;2023-02-21 00:01:00;4,350909899806976;2023-02-21 00:01:00;16,6147861;2023-02-21 00:01:00;6,835131504424
2023-02-21 00:02:00;8,078353080749512;2023-02-21 00:02:00;3685,2649965006513;2023-02-21 00:02:00;987,3318418711344;2023-02-21 00:02:00;335,3765812906901;2023-02-21 00:02:00;7,823273197937012;2023-02-21 00:02:00;27,899999618530273;2023-02-21 00:02:00;3,628783313461145;2023-02-21 00:02:00;4,3499439848184585;2023-02-21 00:02:00;16,6147861;2023-02-21 00:02:00;7,022833731086665
2023-02-21 00:03:00;8,067635711669922;2023-02-21 00:03:00;3698,142096451823;2023-02-21 00:03:00;1008,9054078318278;2023-02-21 00:03:00;334,9069345102946;2023-02-21 00:03:00;7,824746437072754;2023-02-21 00:03:00;27,899999618530273;2023-02-21 00:03:00;3,7926315540353457;2023-02-21 00:03:00;4,339870796895027;2023-02-21 00:03:00;16,6147861;2023-02-21 00:03:00;7,171157572746833
2023-02-21 00:04:00;8,058136940002441;2023-02-21 00:04:00;3700,2223924641926;2023-02-21 00:04:00;1031,6156184224446;2023-02-21 00:04:00;334,819014360555;2023-02-21 00:04:00;7,825194384256998;2023-02-21 00:04:00;27,899999618530273;2023-02-21 00:04:00;3,9099685580412546;2023-02-21 00:04:00;4,327521001068751;2023-02-21 00:04:00;16,6147861;2023-02-21 00:04:00;6,236326396066832
2023-02-21 00:05:00;8,058915138244629;2023-02-21 00:05:00;3698,3692588297527;2023-02-21 00:05:00;1053,742723087565;2023-02-21 00:05:00;334,3112007522583;2023-02-21 00:05:00;7,825045280456543;2023-02-21 00:05:00;27,899999618530273;2023-02-21 00:05:00;3,7423013035535813;2023-02-21 00:05:00;4,3158187122742335;2023-02-21 00:05:00;16,6147861;2023-02-21 00:05:00;6,0521932745595
2023-02-21 00:06:00;8,058514976501465;2023-02-21 00:06:00;3695,3775282552083;2023-02-21 00:06:00;1072,901384995524;2023-02-21 00:06:00;337,5906066894531;2023-02-21 00:06:00;7,824688911437988;2023-02-21 00:06:00;27,899999618530273;2023-02-21 00:06:00;4,027943015857538;2023-02-21 00:06:00;4,311572340957324;2023-02-21 00:06:00;16,6147861;2023-02-21 00:06:00;6,298320183917999
2023-02-21 00:07:00;8,051468322753907;2023-02-21 00:07:00;3699,321096419271;2023-02-21 00:07:00;1084,6155596761068;2023-02-21 00:07:00;337,5906066894531;2023-02-21 00:07:00;7,824688911437988;2023-02-21 00:07:00;27,899999618530273;2023-02-21 00:07:00;4,023620372955004;2023-02-21 00:07:00;4,305563018981616;2023-02-21 00:07:00;16,6147861;2023-02-21 00:07:00;6,2480486593931674
