Input Voltage, Output Temp
4.45, 38.04
4.44, 38.06
4.46, 38.09
4.44, 38.11
4.45, 38.13
4.45, 38.15
4.55, 38.19
4.55, 38.22
4.56, 38.25
4.56, 38.28
4.53, 38.31
4.55, 38.34
4.56, 38.37
4.56, 38.39
4.55, 38.42
4.55, 38.44
4.57, 38.47
4.57, 38.49
4.65, 38.53
4.66, 38.56
4.66, 38.60
4.66, 38.63
4.67, 38.66
4.68, 38.69
4.68, 38.72
4.67, 38.75
4.68, 38.78
4.69, 38.81
4.68, 38.84
4.69, 38.86
4.76, 38.90
4.77, 38.93
4.76, 38.97
4.77, 39.00
4.76, 39.03
4.76, 39.06
4.77, 39.09
4.77, 39.11
4.77, 39.14
4.77, 39.17
4.76, 39.19
4.76, 39.21
4.85, 39.25
4.85, 39.28
4.86, 39.31
4.86, 39.34
4.86, 39.37
4.86, 39.40
4.87, 39.43
4.87, 39.46
4.87, 39.49
4.87, 39.51
4.87, 39.53
4.87, 39.56
4.87, 39.58
4.87, 39.60
4.87, 39.62
4.87, 39.64
4.87, 39.66
4.87, 39.68
4.87, 39.69
4.87, 39.71
4.87, 39.72
4.87, 39.74
4.87, 39.75
4.87, 39.76
4.87, 39.78
4.87, 39.79
4.87, 39.80
4.87, 39.81
4.87, 39.82
4.87, 39.83
4.87, 39.84
4.87, 39.85
4.87, 39.86
4.87, 39.87
4.87, 39.87
4.87, 39.88
4.87, 39.89
4.87, 39.90
4.87, 39.90
4.87, 39.91
4.87, 39.92
4.87, 39.92
4.87, 39.93
4.87, 39.93
4.87, 39.94
4.87, 39.94
4.87, 39.95
4.87, 39.95
4.87, 39.95
4.87, 39.96
4.87, 39.96
4.87, 39.97
4.87, 39.97
4.87, 39.97
4.87, 39.98
4.87, 39.98
4.87, 39.98
4.87, 39.98
4.87, 39.99
4.87, 39.99
4.87, 39.99
4.87, 39.99
4.87, 40.00
4.87, 40.00
4.87, 40.00
4.87, 40.00
4.87, 40.00
4.87, 40.00
4.87, 40.01
4.87, 40.01
4.87, 40.01
4.87, 40.01
4.87, 40.01
4.87, 40.01
4.87, 40.01
4.87, 40.02
4.87, 40.02
4.87, 40.02
4.87, 40.02
4.87, 40.02
4.87, 40.02
4.87, 40.02
4.87, 40.02
4.87, 40.02
4.87, 40.02
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.03
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.87, 40.04
4.86, 40.04
4.86, 40.04
4.86, 40.03
4.86, 40.03
4.86, 40.03
4.85, 40.02
4.84, 40.01
4.86, 40.01
4.86, 40.01
4.85, 40.00
4.84, 39.99
4.79, 39.96
4.78, 39.93
4.77, 39.90
4.77, 39.87
4.77, 39.85
4.77, 39.83
4.77, 39.81
4.77, 39.79
4.76, 39.78
4.77, 39.76
4.76, 39.75
4.76, 39.74
4.69, 39.69
4.68, 39.65
4.68, 39.61
4.67, 39.58
4.68, 39.55
4.69, 39.53
4.68, 39.51
4.68, 39.49
4.68, 39.47
4.68, 39.46
4.67, 39.44
4.68, 39.43
4.60, 39.39
4.60, 39.35
4.58, 39.31
4.58, 39.27
4.59, 39.24
4.57, 39.21
4.58, 39.18
4.57, 39.16
4.57, 39.13
4.57, 39.11
4.57, 39.10
4.57, 39.08
4.49, 39.03
4.49, 38.99
4.48, 38.95
4.49, 38.91
4.48, 38.88
4.48, 38.85
4.47, 38.82
4.47, 38.80
4.48, 38.78
4.47, 38.77
4.47, 38.75
4.47, 38.74
4.41, 38.69
4.41, 38.66
4.40, 38.62
4.41, 38.59
4.39, 38.57
4.39, 38.54
4.39, 38.52
4.40, 38.50
4.40, 38.48
4.40, 38.47
4.39, 38.46
4.32, 38.41
4.33, 38.38
4.33, 38.35
4.33, 38.32
4.33, 38.30
4.32, 38.28
4.32, 38.26
4.32, 38.24
4.33, 38.23
4.31, 38.21
4.33, 38.20
4.32, 38.19
4.32, 38.18
4.27, 38.15
4.27, 38.12
4.27, 38.09
4.27, 38.07
4.26, 38.05
4.25, 38.03
4.25, 38.01
4.26, 37.99
4.26, 37.98
4.25, 37.97
4.26, 37.96
4.25, 37.95
4.19, 37.91
4.19, 37.87
4.18, 37.84
4.18, 37.81
4.18, 37.79
4.18, 37.77
4.18, 37.75
4.18, 37.73
4.17, 37.72
4.18, 37.70
4.17, 37.69
4.18, 37.68
4.13, 37.65
4.13, 37.62
4.13, 37.60
4.12, 37.58
4.12, 37.55
4.12, 37.54
4.12, 37.52
4.11, 37.50
4.11, 37.49
4.10, 37.47
4.11, 37.45
4.11, 37.44
4.07, 37.42
4.07, 37.39
4.07, 37.38
4.07, 37.36
4.07, 37.34
4.07, 37.33
4.09, 37.32
4.06, 37.31
4.06, 37.29
4.06, 37.28
4.05, 37.27
4.05, 37.26
4.01, 37.23
4.01, 37.20
4.02, 37.18
4.00, 37.15
4.00, 37.13
3.99, 37.11
4.02, 37.10
4.00, 37.09
4.00, 37.08
4.00, 37.07
3.99, 37.05
3.99, 37.05
3.95, 37.01
3.94, 36.98
3.94, 36.96
3.95, 36.94
3.94, 36.92
3.94, 36.90
3.94, 36.89
3.94, 36.87
3.94, 36.86
3.93, 36.85
3.92, 36.83
3.93, 36.82
3.89, 36.79
3.89, 36.77
3.89, 36.74
3.89, 36.73
3.89, 36.71
3.89, 36.69
3.88, 36.68
3.88, 36.67
3.88, 36.66
3.88, 36.64
3.88, 36.64
3.87, 36.62
3.83, 36.60
3.84, 36.57
3.83, 36.55
3.83, 36.53
3.83, 36.51
3.83, 36.50
3.83, 36.49
3.83, 36.48
3.82, 36.46
3.83, 36.45
3.82, 36.44
3.82, 36.43
3.78, 36.40
3.77, 36.38
3.77, 36.35
3.77, 36.33
3.77, 36.31
3.77, 36.30
3.76, 36.28
3.77, 36.27
3.77, 36.25
3.76, 36.24
3.77, 36.23
3.77, 36.23
3.72, 36.20
3.72, 36.18
3.72, 36.16
3.71, 36.14
3.72, 36.12
3.71, 36.10
3.72, 36.09
3.72, 36.08
3.71, 36.07
3.71, 36.05
3.72, 36.05
3.70, 36.04
3.67, 36.01
3.67, 35.99
3.67, 35.97
3.67, 35.95
3.67, 35.93
3.66, 35.92
3.67, 35.91
3.65, 35.89
3.66, 35.88
3.66, 35.87
3.66, 35.86
3.67, 35.86
3.63, 35.84
3.62, 35.81
3.61, 35.79
3.62, 35.77
3.62, 35.76
3.62, 35.75
3.62, 35.74
3.61, 35.72
3.62, 35.71
3.61, 35.70
3.61, 35.69
3.61, 35.69
3.57, 35.66
3.56, 35.63
3.56, 35.61
3.56, 35.59
3.56, 35.57
3.56, 35.56
3.56, 35.54
3.56, 35.53
3.56, 35.52
3.56, 35.51
3.55, 35.50
3.55, 35.49
3.52, 35.46
3.53, 35.45
3.52, 35.43
3.52, 35.41
3.51, 35.40
3.51, 35.38
3.52, 35.37
3.52, 35.36
3.51, 35.35
3.52, 35.35
3.51, 35.34
3.52, 35.34
3.47, 35.31
3.47, 35.28
3.47, 35.27
3.47, 35.25
3.47, 35.23
3.47, 35.22
3.47, 35.21
3.46, 35.19
3.46, 35.18
3.46, 35.18
3.46, 35.17
3.47, 35.16
3.42, 35.13
3.42, 35.11
3.41, 35.09
3.41, 35.07
3.41, 35.05
3.41, 35.04
3.41, 35.02
3.41, 35.01
3.41, 35.00
3.41, 34.99
3.41, 34.98
3.41, 34.98
3.37, 34.95
3.38, 34.94
3.38, 34.92
3.37, 34.90
3.37, 34.89
3.38, 34.88
3.37, 34.87
3.37, 34.86
3.37, 34.85
3.37, 34.84
3.37, 34.84
3.37, 34.83
3.33, 34.81
3.33, 34.79
3.33, 34.77
3.33, 34.75
3.33, 34.74
3.33, 34.73
3.33, 34.72
3.33, 34.71
3.33, 34.70
3.32, 34.69
3.33, 34.68
3.31, 34.67
3.27, 34.64
3.28, 34.62
3.28, 34.60
3.29, 34.59
3.26, 34.56
3.28, 34.55
3.28, 34.54
3.28, 34.53
3.28, 34.52
3.28, 34.52
3.28, 34.51
3.27, 34.50
3.24, 34.48
3.23, 34.46
3.24, 34.44
3.24, 34.43
3.24, 34.42
3.23, 34.40
3.23, 34.39
3.24, 34.38
3.24, 34.38
3.24, 34.37
3.24, 34.37
3.23, 34.36
3.19, 34.33
3.19, 34.31
3.19, 34.29
3.19, 34.27
3.19, 34.26
3.18, 34.24
3.19, 34.23
3.19, 34.22
3.18, 34.21
3.18, 34.20
3.19, 34.19
3.18, 34.19
3.16, 34.17
3.15, 34.15
3.16, 34.14
3.15, 34.13
3.16, 34.12
3.16, 34.11
3.16, 34.10
3.15, 34.09
3.15, 34.08
3.15, 34.07
3.14, 34.06
3.14, 34.05
3.12, 34.03
3.12, 34.02
3.12, 34.00
3.11, 33.99
3.11, 33.97
3.11, 33.96
3.11, 33.95
3.11, 33.94
3.11, 33.93
3.11, 33.92
3.11, 33.92
3.10, 33.91
3.07, 33.89
3.07, 33.87
3.07, 33.85
3.06, 33.83
3.06, 33.81
3.06, 33.80
